origin_group,year,compartment,count
Anglosphere ex-US,2022,A,0.22474876857925985
Anglosphere ex-US,2022,H_D,7.444837884697123
Anglosphere ex-US,2022,H_A,1.8237869399060214
Anglosphere ex-US,2022,P_D,12.730601836455195
Anglosphere ex-US,2022,P_A,5.874541214591643
Continental Europe,2022,D,1.5186582067338474
Continental Europe,2022,A,3.9733519872242393
Continental Europe,2022,H_D,19.531183728300018
Continental Europe,2022,H_A,2.0
Continental Europe,2022,P_D,20.341544697892594
Continental Europe,2022,P_A,1.0
Sinic,2022,D,5.979729838670716
Sinic,2022,A,0.1507069881757491
Sinic,2022,H_D,20.677985877474942
Sinic,2022,H_A,1.5386654693039405
Sinic,2022,P_D,14.527911826374654
Sinic,2022,P_A,0.0
Japanese,2022,D,2.5665603382626108
Japanese,2022,A,0.13186061185015668
Japanese,2022,H_D,8.75878471806
Japanese,2022,H_A,0.8339156140823033
Japanese,2022,P_D,11.37551285540482
Japanese,2022,P_A,0.0
Hindu,2022,D,2.203016502858565
Hindu,2022,A,0.0
Hindu,2022,H_D,12.637537637042845
Hindu,2022,H_A,0.0
Hindu,2022,P_D,11.871654364899682
Hindu,2022,P_A,0.08779149519890266
Islamic,2022,D,6.113354012153301
Islamic,2022,A,0.9711705317537122
Islamic,2022,H_D,15.935509493911258
Islamic,2022,H_A,0.9711705317537122
Islamic,2022,P_D,0.0
Islamic,2022,P_A,0.0
Other Western,2022,D,0.5563753871868725
Other Western,2022,A,0.0
Other Western,2022,H_D,16.051763616013854
Other Western,2022,H_A,0.39186099679926856
Other Western,2022,P_D,0.0
Other Western,2022,P_A,0.0
Other Civilizations,2022,D,1.380927630219101
Other Civilizations,2022,A,0.0
Other Civilizations,2022,H_D,8.162189989031873
Other Civilizations,2022,H_A,0.25155663060570654
Other Civilizations,2022,P_D,12.262673883621304
Other Civilizations,2022,P_A,0.0
United States,2023,D,0.14698826457001904
United States,2023,A,0.5196187893879266
United States,2023,H_D,23.79559181848185
United States,2023,H_A,2.3095057683413587
United States,2023,P_D,15.136231572517218
United States,2023,P_A,4.625930317111939
Anglosphere ex-US,2023,D,1.0515966423124374
Anglosphere ex-US,2023,A,0.23356615805407624
Anglosphere ex-US,2023,H_D,6.823549674147661
Anglosphere ex-US,2023,H_A,1.6639101477605627
Anglosphere ex-US,2023,P_D,13.740238298924515
Anglosphere ex-US,2023,P_A,6.179446771108439
Continental Europe,2023,D,1.1155373456778725
Continental Europe,2023,A,4.124775075672161
Continental Europe,2023,H_D,18.799221053963777
Continental Europe,2023,H_A,2.0
Continental Europe,2023,P_D,21.365294899253243
Continental Europe,2023,P_A,1.0
Sinic,2023,D,5.343804128449406
Sinic,2023,A,0.14540995091797626
Sinic,2023,H_D,19.81845153632984
Sinic,2023,H_A,1.4721056599758575
Sinic,2023,P_D,16.407728724326923
Sinic,2023,P_A,0.0
Japanese,2023,D,2.324512946239691
Japanese,2023,A,0.14442796299251792
Japanese,2023,H_D,8.413650592661453
Japanese,2023,H_A,0.8339156140823033
Japanese,2023,P_D,12.012963777395733
Japanese,2023,P_A,0.0
Hindu,2023,D,1.8096312556897935
Hindu,2023,A,0.0
Hindu,2023,H_D,11.96898172182464
Hindu,2023,H_A,0.0
Hindu,2023,P_D,13.096192692352957
Hindu,2023,P_A,0.05852766346593511
Islamic,2023,D,6.174878886400146
Islamic,2023,A,1.0415345196003145
Islamic,2023,H_D,16.529792669976565
Islamic,2023,H_A,1.0415345196003145
Islamic,2023,P_D,0.0
Islamic,2023,P_A,0.0
Other Western,2023,D,0.493943417883197
Other Western,2023,A,0.0
Other Western,2023,H_D,16.467038139806178
Other Western,2023,H_A,0.37235177564395683
Other Western,2023,P_D,0.0
Other Western,2023,P_A,0.0
Other Civilizations,2023,D,1.2395021954374281
Other Civilizations,2023,A,0.0
Other Civilizations,2023,H_D,7.645827393822333
Other Civilizations,2023,H_A,0.2580241654610709
Other Civilizations,2023,P_D,13.498879252857957
Other Civilizations,2023,P_A,0.0
United States,2024,D,0.0984765405430957
United States,2024,A,0.3997548570046031
United States,2024,H_D,23.02505135147808
United States,2024,H_A,2.0739032295572906
