rate,value,target_value_after_1pct_change,elasticity,group,target,M_threshold
I0,1.7167098065816013,136.8395165149294,1.0000000000000018,Japanese,domestic_PIs,50.47533632286996
h_D,0.0757669754462894,135.88821741860122,0.2978548070311076,Japanese,domestic_PIs,50.47533632286996
p_D,0.0924196240746593,135.87683927226453,0.28945670091912423,Japanese,domestic_PIs,50.47533632286996
h_A,0.2239699336535069,135.5235080928334,0.028666177600873297,Japanese,domestic_PIs,50.47533632286996
beta,0.1098612288668109,135.51964958022367,0.025818244609677257,Japanese,domestic_PIs,50.47533632286996
alpha,0.0241970016407496,135.51049008157014,0.019057702132126715,Japanese,domestic_PIs,50.47533632286996
p_A,0.1194506312818703,135.5034675277252,0.013874419141932099,Japanese,domestic_PIs,50.47533632286996
d,0.0175045025911053,131.94017279154096,-2.616160950175849,Japanese,domestic_PIs,50.47533632286996
r,0.01385811305954121,172.49271566366122,1.010101010094192,Other Civilizations,domestic_active,104.59615384615385
I0,1.6535471735114697,172.4754663921065,1.000000000000012,Other Civilizations,domestic_active,104.59615384615385
h_D,0.0667603107412822,171.08144560320457,0.18367462558989436,Other Civilizations,domestic_active,104.59615384615385
p_D,0.0785769997561097,171.02976689310134,0.1534120622838744,Other Civilizations,domestic_active,104.59615384615385
beta,0.0810930216216328,170.91677145313568,0.08724300256041106,Other Civilizations,domestic_active,104.59615384615385
h_A,0.1880096745970342,170.82318037364666,0.03243695259791476,Other Civilizations,domestic_active,104.59615384615385
p_A,0.138629436111989,170.79088967891312,0.013527827512994908,Other Civilizations,domestic_active,104.59615384615385
alpha,0.0418857380468176,170.702492501932,-0.03823672232040417,Other Civilizations,domestic_active,104.59615384615385
d,0.0180790222463682,166.7087912435156,-2.376910364072134,Other Civilizations,domestic_active,104.59615384615385
r,0.01385811305954121,120.52504284141499,1.0101010100941978,Other Civilizations,domestic_PIs,104.59615384615385
I0,1.6535471735114697,120.51299033713899,1.0000000000000122,Other Civilizations,domestic_PIs,104.59615384615385
