rate_name,current_rate,critical_factor,critical_rate,T_at_critical,is_within_bounds,direction,note,group,target,T_equilibrium,M_threshold
r,0.004088332047331278,0.001,4.088332047331278e-06,1520.4112810904141,False,1,no_crossing_in_scanned_range,Hindu,domestic_active,3039.302150854492,66.04072398190046
I0,11.2175416982106,0.021728910356389956,0.24374495797948448,66.04072398190046,True,1,crossing_found,Hindu,domestic_active,3039.302150854492,66.04072398190046
alpha,0.0321852107025557,20.0,0.643704214051114,2679.6258581542847,False,-1,no_crossing_in_scanned_range,Hindu,domestic_PIs,3039.302150854492,66.04072398190046
beta,0.0838329190404443,0.001,8.383291904044431e-05,1678.7781594799114,False,1,no_crossing_in_scanned_range,Hindu,domestic_PIs,3039.302150854492,66.04072398190046
h_D,0.091134898723251,0.001,9.113489872325101e-05,1622.7755118907064,False,1,no_crossing_in_scanned_range,Hindu,domestic_PIs,3039.302150854492,66.04072398190046
h_A,0.1767116669135006,0.001,0.0001767116669135006,2626.221941880544,False,1,no_crossing_in_scanned_range,Hindu,domestic_PIs,3039.302150854492,66.04072398190046
p_D,0.1606129885368202,0.001,0.00016061298853682022,198.27184482919404,False,1,no_crossing_in_scanned_range,Hindu,domestic_PIs,3039.302150854492,66.04072398190046
p_A,0.1512455694212243,0.001,0.0001512455694212243,2716.9108516968167,False,1,no_crossing_in_scanned_range,Hindu,domestic_PIs,3039.302150854492,66.04072398190046
d,0.0072251737915665,9.45532701197819,0.0683163809176356,66.04072398190046,True,-1,crossing_found,Hindu,domestic_PIs,3039.302150854492,66.04072398190046
r,0.004088332047331278,0.001,4.088332047331278e-06,1372.5833842198392,False,1,no_crossing_in_scanned_range,Hindu,domestic_PIs,3039.302150854492,66.04072398190046
I0,11.2175416982106,0.024069124551172834,0.2699964082922057,66.04072398190046,True,1,crossing_found,Hindu,domestic_PIs,3039.302150854492,66.04072398190046
alpha,0.0502301528016571,20.0,1.004603056033142,1849.3773189348203,False,-1,no_crossing_in_scanned_range,Islamic,domestic_active,2145.586004054817,126.52032520325203
beta,0.0693147180559945,0.001,6.93147180559945e-05,1034.4431166928646,False,1,no_crossing_in_scanned_range,Islamic,domestic_active,2145.586004054817,126.52032520325203
h_D,0.0736446833794872,0.001,7.36446833794872e-05,1558.0663235161026,False,1,no_crossing_in_scanned_range,Islamic,domestic_active,2145.586004054817,126.52032520325203
h_A,0.1133401601072505,0.001,0.00011334016010725049,1999.2511672122976,False,1,no_crossing_in_scanned_range,Islamic,domestic_active,2145.586004054817,126.52032520325203
p_D,0.1258046432688253,0.001,0.00012580464326882528,1185.0127491129797,False,1,no_crossing_in_scanned_range,Islamic,domestic_active,2145.586004054817,126.52032520325203
p_A,0.138629436111989,0.001,0.000138629436111989,2119.9346694762658,False,1,no_crossing_in_scanned_range,Islamic,domestic_active,2145.586004054817,126.52032520325203
d,0.0092292706041096,7.8674515067804265,0.07261083892078637,126.52032520325203,True,-1,crossing_found,Islamic,domestic_active,2145.586004054817,126.52032520325203
r,0.005634748654529176,0.001,5.634748654529176e-06,1073.3296668808953,False,1,no_crossing_in_scanned_range,Islamic,domestic_active,2145.586004054817,126.52032520325203
I0,10.436953188648806,0.058967724884553076,0.6154433842612017,126.52032520325203,True,1,crossing_found,Islamic,domestic_active,2145.586004054817,126.52032520325203
alpha,0.0502301528016571,20.0,1.004603056033142,1766.4206511916464,False,-1,no_crossing_in_scanned_range,Islamic,domestic_PIs,2145.586004054817,126.52032520325203
beta,0.0693147180559945,0.001,6.93147180559945e-05,857.1358145937666,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,2145.586004054817,126.52032520325203
h_D,0.0736446833794872,0.001,7.36446833794872e-05,1124.2037524986931,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,2145.586004054817,126.52032520325203
h_A,0.1133401601072505,0.001,0.00011334016010725049,1655.4041910996775,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,2145.586004054817,126.52032520325203
p_D,0.1258046432688253,0.001,0.00012580464326882528,193.7548313750059,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,2145.586004054817,126.52032520325203
p_A,0.138629436111989,0.001,0.000138629436111989,1807.9594946864509,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,2145.586004054817,126.52032520325203
d,0.0092292706041096,4.455417220466525,0.0411202511818954,126.52032520325203,True,-1,crossing_found,Islamic,domestic_PIs,2145.586004054817,126.52032520325203
r,0.005634748654529176,0.001,5.634748654529176e-06,926.587405739742,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,2145.586004054817,126.52032520325203
I0,10.436953188648806,0.06830635525046073,0.7129102322362743,126.52032520325203,True,1,crossing_found,Islamic,domestic_PIs,2145.586004054817,126.52032520325203
alpha,0.0341650594344445,20.0,0.68330118868889,1070.532819464278,False,-1,no_crossing_in_scanned_range,Japanese,domestic_active,1298.9766753510573,50.47533632286996
beta,0.0693147180559945,0.001,6.93147180559945e-05,760.3254248409726,False,1,no_crossing_in_scanned_range,Japanese,domestic_active,1298.9766753510573,50.47533632286996
h_D,0.0660656501081739,0.001,6.60656501081739e-05,835.0597544531762,False,1,no_crossing_in_scanned_range,Japanese,domestic_active,1298.9766753510573,50.47533632286996
h_A,0.1852005676155269,0.001,0.0001852005676155269,1194.591300359093,False,1,no_crossing_in_scanned_range,Japanese,domestic_active,1298.9766753510573,50.47533632286996
p_D,0.1256360801786014,0.001,0.0001256360801786014,700.0687574848757,False,1,no_crossing_in_scanned_range,Japanese,domestic_active,1298.9766753510573,50.47533632286996
p_A,0.10729586082894,0.001,0.00010729586082894001,1278.527788183332,False,1,no_crossing_in_scanned_range,Japanese,domestic_active,1298.9766753510573,50.47533632286996
d,0.0166246052696031,12.612622145142877,0.20967986457765506,50.47533632286996,True,-1,crossing_found,Japanese,domestic_active,1298.9766753510573,50.47533632286996
r,0.011796160278436219,0.001,1.179616027843622e-05,649.8132443023127,False,1,no_crossing_in_scanned_range,Japanese,domestic_active,1298.9766753510573,50.47533632286996
I0,11.500472196814853,0.03885776956636165,0.4468826985281805,50.47533632286996,True,1,crossing_found,Japanese,domestic_active,1298.9766753510573,50.47533632286996
alpha,0.0341650594344445,20.0,0.68330118868889,968.150939119283,False,-1,no_crossing_in_scanned_range,Japanese,domestic_PIs,1298.9766753510573,50.47533632286996
beta,0.0693147180559945,0.001,6.93147180559945e-05,536.8090088282754,False,1,no_crossing_in_scanned_range,Japanese,domestic_PIs,1298.9766753510573,50.47533632286996
h_D,0.0660656501081739,0.001,6.60656501081739e-05,420.9574387819643,False,1,no_crossing_in_scanned_range,Japanese,domestic_PIs,1298.9766753510573,50.47533632286996
h_A,0.1852005676155269,0.001,0.0001852005676155269,843.0960461688594,False,1,no_crossing_in_scanned_range,Japanese,domestic_PIs,1298.9766753510573,50.47533632286996
p_D,0.1256360801786014,0.001,0.0001256360801786014,75.92522365269139,False,1,no_crossing_in_scanned_range,Japanese,domestic_PIs,1298.9766753510573,50.47533632286996
p_A,0.10729586082894,0.001,0.00010729586082894001,944.2381291064336,False,1,no_crossing_in_scanned_range,Japanese,domestic_PIs,1298.9766753510573,50.47533632286996
d,0.0166246052696031,4.3293993949018,0.07197455599470094,50.47533632286996,True,-1,crossing_found,Japanese,domestic_PIs,1298.9766753510573,50.47533632286996
r,0.011796160278436219,0.001,1.179616027843622e-05,487.7106209900015,False,1,no_crossing_in_scanned_range,Japanese,domestic_PIs,1298.9766753510573,50.47533632286996
I0,11.500472196814853,0.05177310524223091,0.5954151573810459,50.47533632286996,True,1,crossing_found,Japanese,domestic_PIs,1298.9766753510573,50.47533632286996
alpha,0.0438014679511068,20.0,0.876029359022136,1057.8085351937468,False,-1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,1299.439013449008,104.59615384615385
beta,0.0638087403376918,0.001,6.38087403376918e-05,686.852181059559,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,1299.439013449008,104.59615384615385
h_D,0.0667603107412822,0.001,6.676031074128221e-05,861.6167796638239,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,1299.439013449008,104.59615384615385
h_A,0.1664043229921079,0.001,0.0001664043229921079,1166.5471794454556,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,1299.439013449008,104.59615384615385
p_D,0.1203701860906927,0.001,0.0001203701860906927,718.4198120062666,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,1299.439013449008,104.59615384615385
p_A,0.138629436111989,0.001,0.000138629436111989,1272.154786251863,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,1299.439013449008,104.59615384615385
d,0.0159000937378525,5.985717044154928,0.09517346209032473,104.59615384615385,True,-1,crossing_found,Other Civilizations,domestic_active,1299.439013449008,104.59615384615385
r,0.011204975684222518,0.001,1.1204975684222519e-05,650.0445289944657,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,1299.439013449008,104.59615384615385
I0,11.179186265453033,0.08049331501024568,0.899849761623323,104.59615384615385,True,1,crossing_found,Other Civilizations,domestic_active,1299.439013449008,104.59615384615385
alpha,0.0438014679511068,20.0,0.876029359022136,974.4342271143684,False,-1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,1299.439013449008,104.59615384615385
beta,0.0638087403376918,0.001,6.38087403376918e-05,490.3702862878943,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,1299.439013449008,104.59615384615385
h_D,0.0667603107412822,0.001,6.676031074128221e-05,494.213304189675,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,1299.439013449008,104.59615384615385
h_A,0.1664043229921079,0.001,0.0001664043229921079,832.476615672629,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,1299.439013449008,104.59615384615385
p_D,0.1203701860906927,0.001,0.0001203701860906927,105.49503848530291,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,1299.439013449008,104.59615384615385
p_A,0.138629436111989,0.001,0.000138629436111989,955.8011933671731,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,1299.439013449008,104.59615384615385
d,0.0159000937378525,3.030660473618157,0.048187785618133146,104.59615384615385,True,-1,crossing_found,Other Civilizations,domestic_PIs,1299.439013449008,104.59615384615385
r,0.011204975684222518,0.001,1.1204975684222519e-05,499.0987472839992,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,1299.439013449008,104.59615384615385
I0,11.179186265453033,0.10483744815585472,1.1719973605290754,104.59615384615385,True,1,crossing_found,Other Civilizations,domestic_PIs,1299.439013449008,104.59615384615385
alpha,0.0912968883814033,20.0,1.8259377676280661,619.1165107891057,False,-1,no_crossing_in_scanned_range,Other Western,domestic_active,678.0964514617917,57.16981132075472
beta,0.1198695747225092,0.001,0.0001198695747225092,285.7797808907875,False,1,no_crossing_in_scanned_range,Other Western,domestic_active,678.0964514617917,57.16981132075472
h_D,0.0988482062654826,0.001,9.88482062654826e-05,519.1253576395623,False,1,no_crossing_in_scanned_range,Other Western,domestic_active,678.0964514617917,57.16981132075472
h_A,0.3167121017446789,0.001,0.0003167121017446789,591.1712438565831,False,1,no_crossing_in_scanned_range,Other Western,domestic_active,678.0964514617917,57.16981132075472
p_D,0.1045743945275896,0.001,0.0001045743945275896,374.209178049651,False,1,no_crossing_in_scanned_range,Other Western,domestic_active,678.0964514617917,57.16981132075472
p_A,0.1119761447404899,0.001,0.00011197614474048991,659.4229438244616,False,1,no_crossing_in_scanned_range,Other Western,domestic_active,678.0964514617917,57.16981132075472
d,0.0192245382020757,5.544799271796403,0.10659620542349148,57.16981132075472,True,-1,crossing_found,Other Western,domestic_active,678.0964514617917,57.16981132075472
r,0.013349900435969175,0.001,1.3349900435969175e-05,339.2178346532137,False,1,no_crossing_in_scanned_range,Other Western,domestic_active,678.0964514617917,57.16981132075472
I0,6.994173214569427,0.08430926190147749,0.5896735813314326,57.16981132075472,True,1,crossing_found,Other Western,domestic_active,678.0964514617917,57.16981132075472
alpha,0.0912968883814033,0.001,9.12968883814033e-05,505.5689752119444,False,1,no_crossing_in_scanned_range,Other Western,domestic_PIs,678.0964514617917,57.16981132075472
beta,0.1198695747225092,0.001,0.0001198695747225092,202.44343092961702,False,1,no_crossing_in_scanned_range,Other Western,domestic_PIs,678.0964514617917,57.16981132075472
h_D,0.0988482062654826,0.001,9.88482062654826e-05,351.1422186098731,False,1,no_crossing_in_scanned_range,Other Western,domestic_PIs,678.0964514617917,57.16981132075472
h_A,0.3167121017446789,0.001,0.0003167121017446789,418.24697762679864,False,1,no_crossing_in_scanned_range,Other Western,domestic_PIs,678.0964514617917,57.16981132075472
p_D,0.1045743945275896,0.0027513076896949484,0.0002877163358089506,57.16981132075472,True,1,crossing_found,Other Western,domestic_PIs,678.0964514617917,57.16981132075472
p_A,0.1119761447404899,0.001,0.00011197614474048991,495.05689992993535,False,1,no_crossing_in_scanned_range,Other Western,domestic_PIs,678.0964514617917,57.16981132075472
d,0.0192245382020757,2.9758776356944043,0.05720987329210979,57.16981132075472,True,-1,crossing_found,Other Western,domestic_PIs,678.0964514617917,57.16981132075472
r,0.013349900435969175,0.001,1.3349900435969175e-05,262.08705016396584,False,1,no_crossing_in_scanned_range,Other Western,domestic_PIs,678.0964514617917,57.16981132075472
I0,6.994173214569427,0.10912101626363364,0.7632112890977013,57.16981132075472,True,1,crossing_found,Other Western,domestic_PIs,678.0964514617917,57.16981132075472
alpha,0.0489601864213605,20.0,0.9792037284272099,5199.646979070235,False,-1,no_crossing_in_scanned_range,Sinic,domestic_active,5524.198754847683,112.34408602150538
beta,0.0881547783430282,0.001,8.815477834302821e-05,2695.963837314843,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,5524.198754847683,112.34408602150538
h_D,0.0790653198429388,0.001,7.90653198429388e-05,4466.720154167148,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,5524.198754847683,112.34408602150538
h_A,0.227816390986851,0.001,0.000227816390986851,5225.184208444875,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,5524.198754847683,112.34408602150538
p_D,0.1348188751893258,0.001,0.0001348188751893258,3092.7097872038225,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,5524.198754847683,112.34408602150538
p_A,0.1880919257606142,0.001,0.0001880919257606142,5467.859056537096,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,5524.198754847683,112.34408602150538
d,0.0073978002186345,20.0,0.14795600437269,126.73464908529803,False,-1,no_crossing_in_scanned_range,Sinic,domestic_active,5524.198754847683,112.34408602150538
r,0.004251165455116279,0.001,4.25116545511628e-06,2763.481117988505,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,5524.198754847683,112.34408602150538
I0,21.088266675421465,0.02033672049234641,0.42886618504610957,112.34408602150538,True,1,crossing_found,Sinic,domestic_active,5524.198754847683,112.34408602150538
alpha,0.0489601864213605,0.001,4.89601864213605e-05,4924.076311106029,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,5524.198754847683,112.34408602150538
beta,0.0881547783430282,0.001,8.815477834302821e-05,2339.3251808492237,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,5524.198754847683,112.34408602150538
h_D,0.0790653198429388,0.001,7.90653198429388e-05,3562.044759364279,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,5524.198754847683,112.34408602150538
h_A,0.227816390986851,0.001,0.000227816390986851,4530.318987308652,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,5524.198754847683,112.34408602150538
p_D,0.1348188751893258,0.001,0.0001348188751893258,593.7588567269648,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,5524.198754847683,112.34408602150538
p_A,0.1880919257606142,0.001,0.0001880919257606142,4859.4016587123215,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,5524.198754847683,112.34408602150538
d,0.0073978002186345,9.26966887574749,0.0685751584356742,112.34408602150538,True,-1,crossing_found,Sinic,domestic_PIs,5524.198754847683,112.34408602150538
r,0.004251165455116279,0.001,4.25116545511628e-06,2481.533159104336,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,5524.198754847683,112.34408602150538
I0,21.088266675421465,0.022647347216062833,0.4775932975831969,112.34408602150538,True,1,crossing_found,Sinic,domestic_PIs,5524.198754847683,112.34408602150538
alpha,0.0949857566893328,20.0,1.899715133786656,2293.6869884242174,False,-1,no_crossing_in_scanned_range,United States,domestic_active,3136.825023004467,132.49329758713137
beta,0.0330241686870576,0.001,3.3024168687057596e-05,1648.3604755154165,False,1,no_crossing_in_scanned_range,United States,domestic_active,3136.825023004467,132.49329758713137
h_D,0.1493004191637231,0.001,0.00014930041916372312,2096.3091119125397,False,1,no_crossing_in_scanned_range,United States,domestic_active,3136.825023004467,132.49329758713137
h_A,0.2011797390542625,0.001,0.0002011797390542625,2834.2046776321636,False,1,no_crossing_in_scanned_range,United States,domestic_active,3136.825023004467,132.49329758713137
p_D,0.1433595518434746,0.001,0.0001433595518434746,1791.380439363763,False,1,no_crossing_in_scanned_range,United States,domestic_active,3136.825023004467,132.49329758713137
p_A,0.1775058551350301,0.001,0.0001775058551350301,3084.471863407235,False,1,no_crossing_in_scanned_range,United States,domestic_active,3136.825023004467,132.49329758713137
d,0.0110472699302869,10.526439125723732,0.1162884144266033,132.49329758713137,True,-1,crossing_found,United States,domestic_active,3136.825023004467,132.49329758713137
r,0.006829267638067904,0.001,6.829267638067904e-06,1569.1971100600463,False,1,no_crossing_in_scanned_range,United States,domestic_active,3136.825023004467,132.49329758713137
