rate,value,target_value_after_1pct_change,elasticity,group,target,M_threshold
alpha,0.0615102797866931,1738.8365078560678,-0.05159668517855952,Continental Europe,domestic_active,129.0692124105012
d,0.0157231640200902,1721.670641920822,-1.038291457224445,Continental Europe,domestic_active,129.0692124105012
I,29.235294117647058,1454.825914722121,1.0000000000000056,Continental Europe,domestic_PIs,129.0692124105012
h_D,0.1334144102432743,1441.832600232837,0.09795065503191362,Continental Europe,domestic_PIs,129.0692124105012
p_D,0.1249331711643351,1441.7587852429756,0.09282611476867329,Continental Europe,domestic_PIs,129.0692124105012
beta,0.060077386042893,1441.088882147433,0.046318685965600105,Continental Europe,domestic_PIs,129.0692124105012
h_A,0.2231660723622205,1440.58486014554,0.011327405100966479,Continental Europe,domestic_PIs,129.0692124105012
p_A,0.1646426118438141,1440.5034822539826,0.005677817089010573,Continental Europe,domestic_PIs,129.0692124105012
alpha,0.0615102797866931,1440.1441702198501,-0.019267102492182994,Continental Europe,domestic_PIs,129.0692124105012
d,0.0157231640200902,1422.788718749439,-1.2241539420604253,Continental Europe,domestic_PIs,129.0692124105012
I,11.941176470588236,1633.8593940993778,0.99999999999998,Hindu,domestic_active,66.04072398190046
beta,0.0838329190404443,1617.9822869292548,0.018527646887022055,Hindu,domestic_active,66.04072398190046
h_D,0.091134898723251,1617.945623959502,0.016261258507210677,Hindu,domestic_active,66.04072398190046
h_A,0.1767116669135006,1617.7017707564046,0.0011870277614173335,Hindu,domestic_active,66.04072398190046
p_A,0.1512455694212243,1617.682568415226,0.0,Hindu,domestic_active,66.04072398190046
p_D,0.1606129885368202,1617.682568415226,0.0,Hindu,domestic_active,66.04072398190046
alpha,0.0321852107025557,1617.3970340599524,-0.017650827229549602,Hindu,domestic_active,66.04072398190046
d,0.0072251737915665,1601.3685716993134,-1.0084794776452715,Hindu,domestic_active,66.04072398190046
I,11.941176470588236,1475.0010634516852,0.9999999999999762,Hindu,domestic_PIs,66.04072398190046
h_D,0.091134898723251,1461.306895075544,0.06229829912552361,Hindu,domestic_PIs,66.04072398190046
p_D,0.1606129885368202,1460.9484075033065,0.03775103221627026,Hindu,domestic_PIs,66.04072398190046
beta,0.0838329190404443,1460.5920085013656,0.013346779169975996,Hindu,domestic_PIs,66.04072398190046
h_A,0.1767116669135006,1460.4878457744653,0.006214285724640792,Hindu,domestic_PIs,66.04072398190046
p_A,0.1512455694212243,1460.4240151118122,0.0018435112976187987,Hindu,domestic_PIs,66.04072398190046
alpha,0.0321852107025557,1460.3563622513398,-0.0027889863168073527,Hindu,domestic_PIs,66.04072398190046
d,0.0072251737915665,1444.2083900235205,-1.1085137450455476,Hindu,domestic_PIs,66.04072398190046
I,11.411764705882353,1184.7217964056472,0.9999999999999787,Islamic,domestic_active,126.52032520325203
beta,0.0693147180559945,1173.4839350648715,0.041948920951786046,Islamic,domestic_active,126.52032520325203
h_D,0.0736446833794872,1173.395972913829,0.03444996441848518,Islamic,domestic_active,126.52032520325203
h_A,0.1133401601072505,1173.0506605584724,0.005011367106589068,Islamic,domestic_active,126.52032520325203
p_A,0.138629436111989,1172.991877629354,0.0,Islamic,domestic_active,126.52032520325203
p_D,0.1258046432688253,1172.9918776293537,-1.9384079274509556e-14,Islamic,domestic_active,126.52032520325203
alpha,0.0502301528016571,1172.5355011141805,-0.03890704819676236,Islamic,domestic_active,126.52032520325203
d,0.0092292706041096,1160.8797256594207,-1.0325861756529917,Islamic,domestic_active,126.52032520325203
I,11.411764705882353,1022.7503531556162,0.9999999999999827,Islamic,domestic_PIs,126.52032520325203
h_D,0.0736446833794872,1013.5110679046243,0.08758984294556175,Islamic,domestic_PIs,126.52032520325203
p_D,0.1258046432688253,1013.1880966942426,0.05569536141553958,Islamic,domestic_PIs,126.52032520325203
beta,0.0693147180559945,1012.9328652450031,0.03049040666420959,Islamic,domestic_PIs,126.52032520325203
h_A,0.1133401601072505,1012.8030873854254,0.017674411268168287,Islamic,domestic_PIs,126.52032520325203
p_A,0.138629436111989,1012.66826693902,0.004360443646512335,Islamic,domestic_PIs,126.52032520325203
alpha,0.0502301528016571,1012.5446599173368,-0.007846160977458706,Islamic,domestic_PIs,126.52032520325203
d,0.0092292706041096,1000.7007407559059,-1.1774725821403838,Islamic,domestic_PIs,126.52032520325203
I,13.529411764705882,771.7132789448235,0.9999999999999922,Japanese,domestic_active,50.47533632286996
beta,0.0693147180559945,764.4409567970512,0.048215759706360266,Japanese,domestic_active,50.47533632286996
h_D,0.0660656501081739,764.3746715507898,0.03954050420012798,Japanese,domestic_active,50.47533632286996
h_A,0.1852005676155269,764.0998002131143,0.003565996746815984,Japanese,domestic_active,50.47533632286996
p_A,0.10729586082894,764.0725534107164,0.0,Japanese,domestic_active,50.47533632286996
p_D,0.1256360801786014,764.0725534107164,0.0,Japanese,domestic_active,50.47533632286996
alpha,0.0341650594344445,763.6929931539177,-0.04967594439879417,Japanese,domestic_active,50.47533632286996
d,0.0166246052696031,756.189663864761,-1.031693850376811,Japanese,domestic_active,50.47533632286996
I,13.529411764705882,579.2014333356833,0.9999999999999775,Japanese,domestic_PIs,50.47533632286996
h_D,0.0660656501081739,574.3488933346035,0.15382367532052899,Japanese,domestic_PIs,50.47533632286996
p_D,0.1256360801786014,574.0399307358061,0.0999473886220958,Japanese,domestic_PIs,50.47533632286996
beta,0.0693147180559945,573.6926115384894,0.03938255416205394,Japanese,domestic_PIs,50.47533632286996
h_A,0.1852005676155269,573.5752445096599,0.018916323884436245,Japanese,domestic_PIs,50.47533632286996
p_A,0.10729586082894,573.5074235920156,0.007089846448723512,Japanese,domestic_PIs,50.47533632286996
alpha,0.0341650594344445,573.4610173299126,-0.0010023857224063237,Japanese,domestic_PIs,50.47533632286996
