group,lever,factor,baseline_T,counterfactual_T,delta_T,delta_T_pct,baseline_margin,counterfactual_margin,delta_margin,baseline_P_D,counterfactual_P_D,delta_P_D
Japanese,p_A,1.1,190.20981949739144,190.23500460164342,0.025185104251988832,0.013240696152563366,139.73448317452147,139.75966827877346,0.025185104251988832,135.48466981676177,135.5926982947257,0.10802847796392712
Japanese,p_A,1.2,190.20981949739144,190.25793794515613,0.04811844776469343,0.02529756239285708,139.73448317452147,139.78260162228617,0.04811844776469343,135.48466981676177,135.69119314808816,0.20652333132639455
Japanese,d,0.9,190.20981949739144,217.32106367278942,27.111244175397985,14.253335735787182,139.73448317452147,166.84572734991946,27.111244175397985,135.48466981676177,159.8247991369271,24.340129320165346
Japanese,d,0.95,190.20981949739144,203.08173164366394,12.871912146272507,6.767217476093044,139.73448317452147,152.60639532079398,12.871912146272507,135.48466981676177,146.97669248924169,11.49202267247992
Japanese,d,1.05,190.20981949739144,178.50887561889238,-11.70094387849906,-6.151598224222871,139.73448317452147,128.0335392960224,-11.70094387849906,135.48466981676177,125.15279795673867,-10.3318718600231
Japanese,d,1.1,190.20981949739144,167.81817653665547,-22.391642960735965,-11.772075185131566,139.73448317452147,117.34284021378551,-22.391642960735965,135.48466981676177,115.82085225155588,-19.66381756520589
Japanese,d,1.2,190.20981949739144,148.95859680180973,-41.2512226955817,-21.687220357278886,139.73448317452147,98.48326047893977,-41.2512226955817,135.48466981676177,99.64972576700825,-35.83494404975352
Other Civilizations,alpha,0.9,170.76778850703613,171.63688263496226,0.8690941279261324,0.5089332921180995,66.17163466088228,67.04072878880841,0.8690941279261324,119.31979241300888,119.10886021311926,-0.2109321998896263
Other Civilizations,alpha,0.95,170.76778850703613,171.1966660179198,0.428877510883666,0.25114660945907546,66.17163466088228,66.60051217176594,0.428877510883666,119.31979241300888,119.21572414129803,-0.10406827171085808
Other Civilizations,alpha,1.05,170.76778850703613,170.34981802897022,-0.4179704780659108,-0.24475955431646831,66.17163466088228,65.75366418281637,-0.4179704780659108,119.31979241300888,119.42117331589917,0.10138090289028412
Other Civilizations,alpha,1.1,170.76778850703613,169.94234416712743,-0.8254443399086995,-0.4833723895620331,66.17163466088228,65.34619032097358,-0.8254443399086995,119.31979241300888,119.51996961971513,0.20017720670624328
Other Civilizations,alpha,1.2,170.76778850703613,169.15734493599018,-1.6104435710459484,-0.9430605063902865,66.17163466088228,64.56119108983633,-1.6104435710459484,119.31979241300888,119.71019394753766,0.39040153452877746
Other Civilizations,beta,0.9,170.76778850703613,169.64117489461455,-1.126613612421579,-0.659734263862742,66.17163466088228,65.0450210484607,-1.126613612421579,119.31979241300888,118.73823754477196,-0.5815548682369212
Other Civilizations,beta,0.95,170.76778850703613,170.22969470522884,-0.5380938018072925,-0.31510263528717036,66.17163466088228,65.63354085907498,-0.5380938018072925,119.31979241300888,119.04852754975865,-0.2712648632502379
Other Civilizations,beta,1.05,170.76778850703613,171.26153252394025,0.49374401690411673,0.28913182118287667,66.17163466088228,66.66537867778639,0.49374401690411673,119.31979241300888,119.55730318825535,0.2375107752464629
Other Civilizations,beta,1.1,170.76778850703613,171.7160733404657,0.9482848334295682,0.5553066194275251,66.17163466088228,67.11991949431184,0.9482848334295682,119.31979241300888,119.76549089319646,0.4456984801875734
Other Civilizations,beta,1.2,170.76778850703613,172.5244709326759,1.7566824256397808,1.0286965949479403,66.17163466088228,67.92831708652206,1.7566824256397808,119.31979241300888,120.1083258773175,0.7885334643086139
Other Civilizations,h_D,0.9,170.76778850703613,169.46825243366243,-1.2995360733737016,-0.760996019644628,66.17163466088228,64.87209858750857,-1.2995360733737016,119.31979241300888,117.12693417408167,-2.192858238927215
Other Civilizations,h_D,0.95,170.76778850703613,170.1389630550125,-0.6288254520236194,-0.3682342305426705,66.17163466088228,65.54280920885866,-0.6288254520236194,119.31979241300888,118.25616996210408,-1.063622450904802
Other Civilizations,h_D,1.05,170.76778850703613,171.3585731351104,0.5907846280742604,0.34595788423524515,66.17163466088228,66.76241928895654,0.5907846280742604,119.31979241300888,120.32335869430403,1.00356628129515
Other Civilizations,h_D,1.1,170.76778850703613,171.91470008343754,1.1469115764014077,0.6716205593739077,66.17163466088228,67.31854623728368,1.1469115764014077,119.31979241300888,121.2718156474534,1.9520232344445105
Other Civilizations,h_D,1.2,170.76778850703613,172.93460268936752,2.166814182331393,1.2688658682501555,66.17163466088228,68.33844884321367,2.166814182331393,119.31979241300888,123.02061385699048,3.700821443981596
Other Civilizations,h_A,0.9,170.76778850703613,170.57176205626124,-0.19602645077489456,-0.11479123345724987,66.17163466088228,65.97560821010738,-0.19602645077489456,119.31979241300888,118.88635315440885,-0.43343925860003196
Other Civilizations,h_A,0.95,170.76778850703613,170.673513401162,-0.09427510587411803,-0.05520660933676823,66.17163466088228,66.07735955500816,-0.09427510587411803,119.31979241300888,119.1111901051652,-0.20860230784367673
Other Civilizations,h_A,1.05,170.76778850703613,170.8553824170811,0.08759391004497274,0.051294164321489484,66.17163466088228,66.25922857092725,0.08759391004497274,119.31979241300888,119.5138571701528,0.19406475714392002
Other Civilizations,h_A,1.1,170.76778850703613,170.9369812760714,0.16919276903527702,0.09907768351073176,66.17163466088228,66.34082742991755,0.16919276903527702,119.31979241300888,119.69485289619423,0.3750604831853508
Other Civilizations,h_A,1.2,170.76778850703613,171.0844986188943,0.316710111858157,0.18546244266968862,66.17163466088228,66.48834477274043,0.316710111858157,119.31979241300888,120.0225847661559,0.7027923531470179
Other Civilizations,p_D,0.9,170.76778850703613,170.156100859496,-0.6116876475401227,-0.35819849450994057,66.17163466088228,65.55994701334215,-0.6116876475401227,119.31979241300888,116.8939635615787,-2.4258288514301825
Other Civilizations,p_D,0.95,170.76778850703613,170.47748990787687,-0.29029859915925726,-0.169996110916021,66.17163466088228,65.88133606172302,-0.29029859915925726,119.31979241300888,118.15826916775384,-1.1615232452550401
Other Civilizations,p_D,1.05,170.76778850703613,171.03129994101658,0.2635114339804545,0.15430980062706443,66.17163466088228,66.43514609486273,0.2635114339804545,119.31979241300888,120.39057734903847,1.0707849360295825
Other Civilizations,p_D,1.1,170.76778850703613,171.2715683536062,0.5037798465700689,0.2950087080089532,66.17163466088228,66.67541450745234,0.5037798465700689,119.31979241300888,121.3808570027214,2.0610645897125153
Other Civilizations,p_D,1.2,170.76778850703613,171.69367995735757,0.9258914503214442,0.5421932663157342,66.17163466088228,67.09752611120372,0.9258914503214442,119.31979241300888,123.1536770029625,3.8338845899536125
Other Civilizations,p_A,0.9,170.76778850703613,170.71602295978323,-0.051765547252898614,-0.030313414318629373,66.17163466088228,66.11986911362938,-0.051765547252898614,119.31979241300888,119.11129275421379,-0.20849965879509114
Other Civilizations,p_A,0.95,170.76778850703613,170.74270151174562,-0.02508699529050773,-0.014690706900777176,66.17163466088228,66.14654766559177,-0.02508699529050773,119.31979241300888,119.21867250415843,-0.10111990885044975
Other Civilizations,p_A,1.05,170.76778850703613,170.7914222414231,0.023633734386976357,0.0138396910761672,66.17163466088228,66.19526839526925,0.023633734386976357,119.31979241300888,119.41518436570045,0.09539195269157119
Other Civilizations,p_A,1.1,170.76778850703613,170.81372543804434,0.04593693100821383,0.026900231835186587,66.17163466088228,66.21757159189049,0.04593693100821383,119.31979241300888,119.50532164865149,0.18552923564260482
Other Civilizations,p_A,1.2,170.76778850703613,170.85476571002104,0.08697720298491163,0.050933026506534584,66.17163466088228,66.25861186386719,0.08697720298491163,119.31979241300888,119.67147825806522,0.3516858450563376
Other Civilizations,d,0.9,170.76778850703613,196.03703454598008,25.269246038943947,14.79743121338295,66.17163466088228,91.44088069982622,25.269246038943947,119.31979241300888,141.76372788039245,22.443935467383568
Other Civilizations,d,0.95,170.76778850703613,182.76259584958922,11.994807342553088,7.024045604513328,66.17163466088228,78.16644200343536,11.994807342553088,119.31979241300888,129.907854763866,10.588062350857115
Other Civilizations,d,1.05,170.76778850703613,159.86799617829783,-10.8997923287383,-6.382815180796931,66.17163466088228,55.271842332143976,-10.8997923287383,119.31979241300888,109.81557241146527,-9.504220001543615
Other Civilizations,d,1.1,170.76778850703613,149.91219954642543,-20.855588960610703,-12.212835419925458,66.17163466088228,45.31604570027157,-20.855588960610703,119.31979241300888,101.24479655744452,-18.074995855564367
Other Civilizations,d,1.2,170.76778850703613,132.35449561130892,-38.41329289572721,-22.494460595620158,66.17163466088228,27.758341765155066,-38.41329289572721,119.31979241300888,86.4278379639392,-32.89195444906969
Other Western,alpha,0.9,80.0437056196,80.49098288719269,0.44727726759268194,0.5587913054879343,22.873894298845286,23.321171566437968,0.44727726759268194,59.340243272063745,59.23785293955245,-0.10239033251129825
Other Western,alpha,0.95,80.0437056196,80.26340459478898,0.21969897518897596,0.27447376840981624,22.873894298845286,23.093593274034262,0.21969897518897596,59.340243272063745,59.2899656357988,-0.05027763626494419
Other Western,alpha,1.05,80.0437056196,79.83148406895796,-0.21222155064204173,-0.26513209127349024,22.873894298845286,22.661672748203245,-0.21222155064204173,59.340243272063745,59.38878109944713,0.048537827383384524
Other Western,alpha,1.1,80.0437056196,79.62636490071654,-0.4173407188834659,-0.521391052116999,22.873894298845286,22.45655357996182,-0.4173407188834659,59.340243272063745,59.43566788854213,0.09542461647838252
Other Western,alpha,1.2,80.0437056196,79.23605479058668,-0.8076508290133262,-1.0090122924238527,22.873894298845286,22.06624346983196,-0.8076508290133262,59.340243272063745,59.52481423178429,0.1845709597205456
Other Western,beta,0.9,80.0437056196,79.30790445988681,-0.7358011597131906,-0.9192492451686516,22.873894298845286,22.138093139132096,-0.7358011597131906,59.340243272063745,58.90702316342106,-0.43322010864268634
Other Western,beta,0.95,80.0437056196,79.69281701604481,-0.350888603555191,-0.43837126334799553,22.873894298845286,22.523005695290095,-0.350888603555191,59.340243272063745,59.137213074924965,-0.20303019713878
Other Western,beta,1.05,80.0437056196,80.36473281884014,0.32102719924013456,0.40106488918164956,22.873894298845286,23.19492149808542,0.32102719924013456,59.340243272063745,59.51972657323927,0.17948330117552302
Other Western,beta,1.1,80.0437056196,80.65941741063713,0.6157117910371284,0.7692194986114702,22.873894298845286,23.489606089882415,0.6157117910371284,59.340243272063745,59.67870058093148,0.3384573088677385
Other Western,beta,1.2,80.0437056196,81.1813050398354,1.1375994202353894,1.4212228324881921,22.873894298845286,24.011493719080676,1.1375994202353894,59.340243272063745,59.94501691026486,0.6047736382011166
Other Western,h_D,0.9,80.0437056196,79.30009655031424,-0.7436090692857675,-0.9290038030219365,22.873894298845286,22.13028522955952,-0.7436090692857675,59.340243272063745,58.410047359985704,-0.930195912078041
Other Western,h_D,0.95,80.0437056196,79.68252408454269,-0.36118153505731243,-0.45123040251758567,22.873894298845286,22.512712763787974,-0.36118153505731243,59.340243272063745,58.88774200381419,-0.4525012682495557
Other Western,h_D,1.05,80.0437056196,80.38537570481314,0.34167008521313846,0.426854407312041,22.873894298845286,23.215564384058425,0.34167008521313846,59.340243272063745,59.769492988530445,0.42924971646669974
Other Western,h_D,1.1,80.0437056196,80.70908379322846,0.6653781736284543,0.8312685781822745,22.873894298845286,23.53927247247374,0.6653781736284543,59.340243272063745,60.17723841576601,0.8369951437022678
Other Western,h_D,1.2,80.0437056196,81.3080278812526,1.2643222616525946,1.5795398924447155,22.873894298845286,24.13821656049788,1.2643222616525946,59.340243272063745,60.93437188249781,1.594128610434062
Other Western,h_A,0.9,80.0437056196,79.88828259733731,-0.15542302226269555,-0.19417269735277934,22.873894298845286,22.71847127658259,-0.15542302226269555,59.340243272063745,59.088624917586415,-0.25161835447732983
Other Western,h_A,0.95,80.0437056196,79.96920257400176,-0.07450304559824872,-0.09307795662574302,22.873894298845286,22.799391253247038,-0.07450304559824872,59.340243272063745,59.21954261342652,-0.1207006586372259
Other Western,h_A,1.05,80.0437056196,80.11252613254064,0.06882051294063274,0.08597866928812066,22.873894298845286,22.94271481178592,0.06882051294063274,59.340243272063745,59.45187800879342,0.11163473672967683
Other Western,h_A,1.1,80.0437056196,80.17629053186455,0.13258491226454794,0.16564064749156537,22.873894298845286,23.006479211109834,0.13258491226454794,59.340243272063745,59.55543127436975,0.21518800230600732
Other Western,h_A,1.2,80.0437056196,80.29072772479802,0.24702210519801326,0.3086090321354711,22.873894298845286,23.1209164040433,0.24702210519801326,59.340243272063745,59.74156664281481,0.40132337075106506
Other Western,p_D,0.9,80.0437056196,79.58160061950565,-0.46210500009435407,-0.5773158507809015,22.873894298845286,22.411789298750932,-0.46210500009435407,59.340243272063745,58.09304661783177,-1.2471966542319777
Other Western,p_D,0.95,80.0437056196,79.82430840552111,-0.21939721407889579,-0.2740967729824502,22.873894298845286,22.65449708476639,-0.21939721407889579,59.340243272063745,58.74329454544581,-0.5969487266179314
Other Western,p_D,1.05,80.0437056196,80.24299663536624,0.1992910157662351,0.2489777481234395,22.873894298845286,23.07318531461152,0.1992910157662351,59.340243272063745,59.89018800103421,0.5499447289704662
Other Western,p_D,1.1,80.0437056196,80.4248242408978,0.3811186212978015,0.4761381527100095,22.873894298845286,23.255012920143088,0.3811186212978015,59.340243272063745,60.39847011244972,1.0582268403859771
Other Western,p_D,1.2,80.0437056196,80.74453114709692,0.7008255274969173,0.8755535767265986,22.873894298845286,23.574719826342204,0.7008255274969173,59.340243272063745,61.3076504619251,1.9674071898613548
Other Western,p_A,0.9,80.0437056196,79.98814679093198,-0.055558828668026194,-0.06941061541061601,22.873894298845286,22.81833547017726,-0.055558828668026194,59.340243272063745,59.18824253996165,-0.15200073210209553
