group,lever,direction,lever_change_pct,margin_gain,normalised_margin_gain_per_10pct
Islamic,p_A,increase,19.999999999999996,0.023765446681352387,0.011882723340676197
Islamic,p_A,decrease,-5.000000000000004,-0.006483228051877177,-0.012966456103754341
Islamic,p_A,decrease,-9.999999999999998,-0.013207367231416356,-0.01320736723141636
Islamic,h_A,decrease,-5.000000000000004,-0.07050448678967314,-0.14100897357934614
Islamic,h_A,decrease,-9.999999999999998,-0.14541371714801699,-0.145413717148017
Islamic,p_D,decrease,-5.000000000000004,-0.10504406659504184,-0.2100881331900835
Islamic,p_D,decrease,-9.999999999999998,-0.2216674814779367,-0.22166748147793675
Islamic,alpha,increase,19.999999999999996,-1.2496837882594605,-0.6248418941297303
Islamic,alpha,increase,10.000000000000009,-0.6393302149348301,-0.6393302149348296
Islamic,alpha,increase,5.000000000000004,-0.3234146449392483,-0.6468292898784961
Islamic,beta,decrease,-5.000000000000004,-0.38780952851334405,-0.7756190570266874
Islamic,h_D,decrease,-5.000000000000004,-0.40232748169722754,-0.8046549633944544
Islamic,beta,decrease,-9.999999999999998,-0.8149929462258001,-0.8149929462258003
Islamic,h_D,decrease,-9.999999999999998,-0.8353115946867433,-0.8353115946867435
Islamic,d,increase,19.999999999999996,-69.62219683705689,-34.81109841852845
Islamic,d,increase,10.000000000000009,-37.947494144213294,-37.94749414421326
Islamic,d,increase,5.000000000000004,-19.869951794657254,-39.73990358931447
Japanese,d,decrease,-9.999999999999998,27.111244175397985,27.111244175397992
Japanese,d,decrease,-5.000000000000004,12.871912146272507,25.743824292544993
Japanese,h_D,increase,5.000000000000004,0.47040806993535966,0.9408161398707184
Japanese,h_D,increase,10.000000000000009,0.9074635665252515,0.9074635665252507
Japanese,h_D,increase,19.999999999999996,1.6948618579127697,0.847430928956385
Japanese,p_D,increase,5.000000000000004,0.2632257066019861,0.5264514132039717
Japanese,beta,increase,5.000000000000004,0.2551060732684789,0.5102121465369573
Japanese,p_D,increase,10.000000000000009,0.5028160087317985,0.5028160087317981
Japanese,beta,increase,10.000000000000009,0.4887703838810751,0.48877038388107463
Japanese,alpha,decrease,-9.999999999999998,0.47457805180258106,0.47457805180258117
Japanese,alpha,decrease,-5.000000000000004,0.23551360739773486,0.4710272147954693
Japanese,p_D,increase,19.999999999999996,0.9227747756420968,0.4613873878210485
Japanese,beta,increase,19.999999999999996,0.9015134498490909,0.45075672492454555
Japanese,h_A,increase,5.000000000000004,0.039023857187316935,0.0780477143746338
Japanese,h_A,increase,10.000000000000009,0.07552815470594965,0.07552815470594958
Japanese,h_A,increase,19.999999999999996,0.14189500244702913,0.07094750122351458
Japanese,p_A,increase,5.000000000000004,0.012894253330273386,0.02578850666054675
Japanese,p_A,increase,10.000000000000009,0.025185104251988832,0.02518510425198881
Japanese,p_A,increase,19.999999999999996,0.04811844776469343,0.02405922388234672
Japanese,p_A,decrease,-5.000000000000004,-0.013543209760598529,-0.027086419521197034
Japanese,p_A,decrease,-9.999999999999998,-0.027785628196852485,-0.027785628196852492
Japanese,h_A,decrease,-5.000000000000004,-0.04181362151487633,-0.0836272430297526
Japanese,h_A,decrease,-9.999999999999998,-0.08672728907953342,-0.08672728907953343
Japanese,alpha,increase,19.999999999999996,-0.9080803996731959,-0.45404019983659805
