pop1,pop2,region1,region2,nean_corr,deni_corr,geo_dist_km
Adygei,IBS,EUROPE,EUROPE,0.815972733731975,0.7295409366481208,3611.7199682765627
Adygei,ITU,EUROPE,CENTRAL_SOUTH_ASIA,0.6163099913133493,0.48044266670030966,5167.712775115597
Adygei,JPT,EUROPE,EAST_ASIA,0.316275546557371,0.28688124902570356,7989.949439715982
Adygei,Japanese,EUROPE,EAST_ASIA,0.2877553147850266,0.19602193550518293,7989.949439715982
Adygei,KHV,EUROPE,EAST_ASIA,0.32487547367488584,0.3291922402559763,6875.367038822712
Adygei,Kalash,EUROPE,CENTRAL_SOUTH_ASIA,0.6537669975672354,0.4310121954284038,2831.183543556562
Adygei,Karitiana,EUROPE,AMERICA,0.3110810991861566,0.07889144396157506,11813.74095627191
Adygei,Lahu,EUROPE,EAST_ASIA,0.23168748463894923,0.11581276875213749,5965.637093543237
Adygei,MXL,EUROPE,AMERICA,0.6499320759659983,0.5044965500187861,11542.587853839503
Adygei,Makrani,EUROPE,CENTRAL_SOUTH_ASIA,0.7662501913427674,0.6778256718180835,2911.8101837960858
Adygei,Maya,EUROPE,AMERICA,0.37346730485452345,0.18826222670811044,11448.97661976826
Adygei,Miao,EUROPE,EAST_ASIA,0.25812128697578424,0.1221158160167028,6328.125270307503
Adygei,Mongolian,EUROPE,EAST_ASIA,0.2994331178831656,0.11347462710106468,5043.549723148068
Adygei,Mozabite,EUROPE,MIDDLE_EAST,0.6738870204802299,0.4602139884597683,3394.2719679488155
Adygei,Naxi,EUROPE,EAST_ASIA,0.25006347865742895,0.07203042835029157,5616.307044605431
Adygei,NorthernHan,EUROPE,EAST_ASIA,0.28045593916897577,0.09420288103490909,6079.195425119666
Adygei,Orcadian,EUROPE,EUROPE,0.7275933118670027,0.6417253367263217,3291.818823803211
Adygei,Oroqen,EUROPE,EAST_ASIA,0.305702551400375,0.07663067548159178,6124.196777016105
Adygei,PEL,EUROPE,AMERICA,0.459055607270937,0.3150089714066958,13070.515641464255
Adygei,PJL,EUROPE,CENTRAL_SOUTH_ASIA,0.6993220364304474,0.5809315838358555,3203.0547041269688
Adygei,PUR,EUROPE,AMERICA,0.8119173573538858,0.682849226306229,9838.827683692578
Adygei,Palestinian,EUROPE,MIDDLE_EAST,0.801985693542181,0.5659346206196487,1461.7853438376044
Adygei,PapuanHighlands,EUROPE,OCEANIA,0.07898972678365687,-0.14045201218512432,11662.526331323028
Adygei,PapuanSepik,EUROPE,OCEANIA,0.1008368950285013,-0.15783026257218555,11348.636751707169
Adygei,Pathan,EUROPE,CENTRAL_SOUTH_ASIA,0.7378855169096925,0.6440824323513861,2929.700415394733
Adygei,Pima,EUROPE,AMERICA,0.29070518143069396,0.016784110002598857,11360.408229666678
Adygei,Russian,EUROPE,EUROPE,0.7703417856709264,0.643089494519692,1181.081849558767
Adygei,STU,EUROPE,CENTRAL_SOUTH_ASIA,0.6029056571640662,0.4643101317177535,5649.404341874391
Adygei,Sardinian,EUROPE,EUROPE,0.7420103559009533,0.5253808777517538,2583.91027329995
Adygei,She,EUROPE,EAST_ASIA,0.2510327263751313,0.10124925867238298,7108.702854515628
Adygei,Sindhi,EUROPE,CENTRAL_SOUTH_ASIA,0.7086477075459031,0.6175924699450782,3318.214338783174
Adygei,Surui,EUROPE,AMERICA,0.2564658242819975,0.093089014392534,11731.69667277533
Adygei,TSI,EUROPE,EUROPE,0.8422952301654258,0.7278483687706343,2310.0977690911113
Adygei,Tu,EUROPE,EAST_ASIA,0.30041783923030263,0.08246676731109509,5190.434111328491
Adygei,Tujia,EUROPE,EAST_ASIA,0.2463907596317314,-0.0008949686555561286,6194.79406540419
Adygei,Tuscan,EUROPE,EUROPE,0.6996275337559054,0.4702225200942849,2291.5269102898183
Adygei,Uygur,EUROPE,CENTRAL_SOUTH_ASIA,0.5279238232436937,0.32546309133068196,3256.3450700893695
Adygei,Xibo,EUROPE,EAST_ASIA,0.2976214694011098,0.1323384106339686,3231.332837051365
Adygei,Yakut,EUROPE,EAST_ASIA,0.35367154559331265,0.2205266444144047,5756.185316736249
Adygei,Yi,EUROPE,EAST_ASIA,0.2629615553471617,0.06180419085899249,5774.865234625443
BEB,Balochi,CENTRAL_SOUTH_ASIA,CENTRAL_SOUTH_ASIA,0.7511032409550864,0.63633447065935,2434.7462959355666
BEB,Basque,CENTRAL_SOUTH_ASIA,EUROPE,0.5222328819853427,0.43048275161608857,8423.466434901078
BEB,Bedouin,CENTRAL_SOUTH_ASIA,MIDDLE_EAST,0.5297517157649719,0.39587906749476753,5488.896385104886
BEB,BergamoItalian,CENTRAL_SOUTH_ASIA,EUROPE,0.5312392771779196,0.4192149608465964,7448.06886946578
BEB,Bougainville,CENTRAL_SOUTH_ASIA,OCEANIA,0.44235642693279026,-0.06747440068917293,7798.272853415287
BEB,Brahui,CENTRAL_SOUTH_ASIA,CENTRAL_SOUTH_ASIA,0.7310149846404836,0.6142317732234962,2483.5936009914794
BEB,Burusho,CENTRAL_SOUTH_ASIA,CENTRAL_SOUTH_ASIA,0.834269331568063,0.6443774211054816,2062.8897709196294
BEB,CDX,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.6943590821714706,0.37624911675600947,1001.4737570187724
BEB,CEU,CENTRAL_SOUTH_ASIA,EUROPE,0.5900806206201016,0.4801490362838935,7504.825765007728
BEB,CHB,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.711211453397492,0.3371461050401511,3027.5149813295748
BEB,CHS,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.6981781682957656,0.34504817503873003,2335.3875737816966
BEB,CLM,CENTRAL_SOUTH_ASIA,AMERICA,0.6945500545920619,0.44552245223507303,16437.781579419334
BEB,Cambodian,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.6902817492084427,0.30978423173033376,2054.7293155269226
BEB,Colombian,CENTRAL_SOUTH_ASIA,AMERICA,0.5399773262490258,0.21823882212733403,16800.94536672815
BEB,Dai,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.6453270072797846,0.2691745838417788,1031.628325940516
BEB,Daur,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.669698418705988,0.2506769568248357,4031.2458537465327
BEB,Druze,CENTRAL_SOUTH_ASIA,MIDDLE_EAST,0.5488940240941443,0.4646576024426896,5415.028236133193
BEB,FIN,CENTRAL_SOUTH_ASIA,EUROPE,0.6253250149022176,0.44498801369309965,6400.896720544035
BEB,French,CENTRAL_SOUTH_ASIA,EUROPE,0.560287239536633,0.42792314297364836,8020.2296418740725
BEB,GBR,CENTRAL_SOUTH_ASIA,EUROPE,0.5823641063359498,0.4782654941910246,8002.1732966664285
BEB,GIH,CENTRAL_SOUTH_ASIA,CENTRAL_SOUTH_ASIA,0.9360869482983856,0.8605933281188197,1817.6617023870788
BEB,Han,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.6858539479818935,0.32062149967504006,3027.5149813295748
BEB,Hazara,CENTRAL_SOUTH_ASIA,CENTRAL_SOUTH_ASIA,0.7876872975262847,0.4522134927503992,2562.0731573241815
BEB,Hezhen,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.6646994208183491,0.24004589545737104,4525.720529262256
BEB,IBS,CENTRAL_SOUTH_ASIA,EUROPE,0.5693577171635569,0.4788795207378828,8695.070070849722
BEB,ITU,CENTRAL_SOUTH_ASIA,CENTRAL_SOUTH_ASIA,0.95552834889746,0.8863986544374878,1587.530923877242
BEB,JPT,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.7039923400049783,0.34858790574841364,4891.567062798278
BEB,Japanese,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.6882513671618441,0.3126885546886773,4891.567062798278
BEB,KHV,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.7097841980483091,0.3688429702904007,1840.5513642247602
BEB,Kalash,CENTRAL_SOUTH_ASIA,CENTRAL_SOUTH_ASIA,0.7013560043281422,0.52270056071775,2254.169253815203
BEB,Karitiana,CENTRAL_SOUTH_ASIA,AMERICA,0.5512109157913365,0.20676340389445005,16809.974165109736
BEB,Lahu,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.6357081092801946,0.28918790231484254,1041.3711815812103
BEB,MXL,CENTRAL_SOUTH_ASIA,AMERICA,0.7159868610498935,0.4215841492033757,14571.560732457785
BEB,Makrani,CENTRAL_SOUTH_ASIA,CENTRAL_SOUTH_ASIA,0.709430333540097,0.6592351100472659,2771.425781818226
BEB,Maya,CENTRAL_SOUTH_ASIA,AMERICA,0.6205881776572464,0.27096843686840505,15488.984218841228
BEB,Miao,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.6708786193888808,0.2832234220527003,1902.8396598103068
BEB,Mongolian,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.6881194578866542,0.26820691346427766,2982.371224632726
BEB,Mozabite,CENTRAL_SOUTH_ASIA,MIDDLE_EAST,0.4566579043909093,0.30752294645732925,8329.05176240756
BEB,Naxi,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.6569369822934266,0.25667318621958884,1031.7127813895613
BEB,NorthernHan,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.6758937664138084,0.2834641050846894,3027.5149813295748
BEB,Orcadian,CENTRAL_SOUTH_ASIA,EUROPE,0.5375103103129668,0.43557984241826087,7955.388687070658
BEB,Oroqen,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.6821162953726206,0.25125371191080814,4269.515200361523
BEB,PEL,CENTRAL_SOUTH_ASIA,AMERICA,0.6534391356219148,0.32916253030482573,18154.368132567153
BEB,PJL,CENTRAL_SOUTH_ASIA,CENTRAL_SOUTH_ASIA,0.939674849235732,0.8747517190084804,1918.0713314016273
BEB,PUR,CENTRAL_SOUTH_ASIA,AMERICA,0.6624500716789555,0.47549076259403483,14724.499926594988
BEB,Palestinian,CENTRAL_SOUTH_ASIA,MIDDLE_EAST,0.5579737282004693,0.40101612136038745,5448.5335615808
BEB,PapuanHighlands,CENTRAL_SOUTH_ASIA,OCEANIA,0.3962990248729023,-0.08942963806216546,6777.8212236916725
BEB,PapuanSepik,CENTRAL_SOUTH_ASIA,OCEANIA,0.4069774956298456,-0.09068047800369874,6473.026444701764
BEB,Pathan,CENTRAL_SOUTH_ASIA,CENTRAL_SOUTH_ASIA,0.8161885844995983,0.6713380838116669,2162.263091795232
BEB,Pima,CENTRAL_SOUTH_ASIA,AMERICA,0.5562544680705729,0.23219306585631452,13901.692641309532
BEB,Russian,CENTRAL_SOUTH_ASIA,EUROPE,0.621359359352109,0.44170699502805105,5532.459288624356
BEB,STU,CENTRAL_SOUTH_ASIA,CENTRAL_SOUTH_ASIA,0.9553585322828688,0.8820344616680125,2038.39560724693
BEB,Sardinian,CENTRAL_SOUTH_ASIA,EUROPE,0.5009187958178701,0.3771927620140295,7639.05297262261
BEB,She,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.6561672007654993,0.27210035055432447,2891.085582416614
BEB,Sindhi,CENTRAL_SOUTH_ASIA,CENTRAL_SOUTH_ASIA,0.8328957720542783,0.7124699079330623,2230.64419059527
BEB,Surui,CENTRAL_SOUTH_ASIA,AMERICA,0.5140328762461843,0.2403535798884079,16677.142822948055
BEB,TSI,CENTRAL_SOUTH_ASIA,EUROPE,0.5762238363748076,0.4624290848946328,7393.672883222513
BEB,Tu,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.6823370742338258,0.26441978223097096,1805.4228572224126
BEB,Tujia,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.6653137605227012,0.23519023752637727,1942.1420080487633
BEB,Tuscan,CENTRAL_SOUTH_ASIA,EUROPE,0.5027018556318879,0.3723638245979638,7374.119450851483
BEB,Uygur,CENTRAL_SOUTH_ASIA,CENTRAL_SOUTH_ASIA,0.7532759012968407,0.41052460755992853,2153.6293617780857
BEB,Xibo,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.6733922207655513,0.2609351932240383,2414.4489510479966
BEB,Yakut,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.6957958550641807,0.2731077251272165,5190.116667300512
BEB,Yi,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.6729007065068081,0.28274947445327786,1221.4445460779507
Balochi,Basque,CENTRAL_SOUTH_ASIA,EUROPE,0.6900541633701021,0.5690482341849713,6244.9350145599155
Balochi,Bedouin,CENTRAL_SOUTH_ASIA,MIDDLE_EAST,0.7272516348101485,0.5582847902146825,3061.989561807097
Balochi,BergamoItalian,CENTRAL_SOUTH_ASIA,EUROPE,0.6839819683490661,0.5811162301357491,5298.418782129526
Balochi,Bougainville,CENTRAL_SOUTH_ASIA,OCEANIA,0.21090559577366608,-0.1018965384414141,10233.01681126205
Balochi,Brahui,CENTRAL_SOUTH_ASIA,CENTRAL_SOUTH_ASIA,0.8477045763853142,0.6888783532553033,49.089612077834396
Balochi,Burusho,CENTRAL_SOUTH_ASIA,CENTRAL_SOUTH_ASIA,0.7833038320269087,0.5808486060217828,1196.154643186195
Balochi,CDX,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.37868644370227433,0.25702039355228085,3430.1273475884095
Balochi,CEU,CENTRAL_SOUTH_ASIA,EUROPE,0.7614344133240541,0.657671876647539,5440.771029386521
Balochi,CHB,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.40162852291186746,0.21604528352412333,4724.1539172169905
Balochi,CHS,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.38710588697166043,0.22301599911449735,4698.641476513067
Balochi,CLM,CENTRAL_SOUTH_ASIA,AMERICA,0.7503285493848075,0.5184457556841668,14444.815294156124
Balochi,Cambodian,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.3702753322977251,0.08955640729270034,4401.177226999683
Balochi,Colombian,CENTRAL_SOUTH_ASIA,AMERICA,0.3346993139441503,0.083415087226572,14803.576041726645
Balochi,Dai,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.32627428794789043,0.06860655691947594,3466.1622133501814
Balochi,Daur,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.3732379905917215,0.05545056475986613,5364.441283271648
Balochi,Druze,CENTRAL_SOUTH_ASIA,MIDDLE_EAST,0.7634363082861761,0.655047842070679,3008.6066315250227
Balochi,FIN,CENTRAL_SOUTH_ASIA,EUROPE,0.7452322898445515,0.5739325145244993,4782.741100337847
Balochi,French,CENTRAL_SOUTH_ASIA,EUROPE,0.7246292871395807,0.6237034338167087,5893.752152505119
Balochi,GBR,CENTRAL_SOUTH_ASIA,EUROPE,0.7573758530762542,0.657593957081249,6020.9026607321375
Balochi,GIH,CENTRAL_SOUTH_ASIA,CENTRAL_SOUTH_ASIA,0.8020405752932404,0.6249007516726036,826.7087335777056
Balochi,Han,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.3662653686360274,0.1892196852596554,4724.1539172169905
Balochi,Hazara,CENTRAL_SOUTH_ASIA,CENTRAL_SOUTH_ASIA,0.6482513895835041,0.3918308009870261,724.3246871209788
Balochi,Hezhen,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.36556837569668027,0.023573453242709527,5958.132134157639
Balochi,IBS,CENTRAL_SOUTH_ASIA,EUROPE,0.7562172645719483,0.6562041186739381,6467.090828856897
Balochi,ITU,CENTRAL_SOUTH_ASIA,CENTRAL_SOUTH_ASIA,0.772872549145093,0.6317729170674125,2188.9918550206366
Balochi,JPT,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.39325330298528505,0.21726068042932462,6809.156629133899
Balochi,Japanese,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.3721415325837121,0.14970132396835553,6809.156629133899
Balochi,KHV,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.4012339225765339,0.26008014444035515,4263.501948018219
Balochi,Kalash,CENTRAL_SOUTH_ASIA,CENTRAL_SOUTH_ASIA,0.7143435271684098,0.4672832253584052,977.418943459256
Balochi,Karitiana,CENTRAL_SOUTH_ASIA,AMERICA,0.3674290068483457,0.1131292984486386,14387.665321285656
Balochi,Lahu,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.3125484851532513,0.11621809586874333,3462.246349291462
Balochi,MXL,CENTRAL_SOUTH_ASIA,AMERICA,0.659027764148405,0.42323071893918435,14159.617828992177
Balochi,Makrani,CENTRAL_SOUTH_ASIA,CENTRAL_SOUTH_ASIA,0.8451186200624006,0.7275368743376965,411.9138634934745
Balochi,Maya,CENTRAL_SOUTH_ASIA,AMERICA,0.4314645450344739,0.17546631230845353,14358.5926093295
Balochi,Miao,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.3464322883763728,0.0682798600007356,4171.826395463368
Balochi,Mongolian,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.3828668809283442,0.07140577312732621,4086.533788008371
Balochi,Mozabite,CENTRAL_SOUTH_ASIA,MIDDLE_EAST,0.6118064580576912,0.45999446779463576,5966.256856874279
Balochi,Naxi,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.3311607077164163,0.08574903698164331,3295.640025005587
Balochi,NorthernHan,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.3707510761336122,0.06214782014661925,4724.1539172169905
Balochi,Orcadian,CENTRAL_SOUTH_ASIA,EUROPE,0.6889823143608244,0.6132696657608507,6207.837135320096
Balochi,Oroqen,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.38556265312297827,0.0752484787021494,5522.112871328319
Balochi,PEL,CENTRAL_SOUTH_ASIA,AMERICA,0.5034167271614044,0.2762967805409855,15829.694973609716
Balochi,PJL,CENTRAL_SOUTH_ASIA,CENTRAL_SOUTH_ASIA,0.8283876099364257,0.6955653247858508,738.1594133683617
Balochi,PUR,CENTRAL_SOUTH_ASIA,AMERICA,0.7697974213540015,0.5551821720520422,12807.063862744031
Balochi,Palestinian,CENTRAL_SOUTH_ASIA,MIDDLE_EAST,0.757245908361556,0.5797220398148485,3036.0416952948076
Balochi,PapuanHighlands,CENTRAL_SOUTH_ASIA,OCEANIA,0.16719002806727143,-0.14308449710619556,9202.696685806006
Balochi,PapuanSepik,CENTRAL_SOUTH_ASIA,OCEANIA,0.1807932306832492,-0.1549778783264519,8900.632927408098
Balochi,Pathan,CENTRAL_SOUTH_ASIA,CENTRAL_SOUTH_ASIA,0.8203475113463526,0.6699264794054448,819.6077654021167
Balochi,Pima,CENTRAL_SOUTH_ASIA,AMERICA,0.36484950663603205,0.02896982021746804,13769.720477900499
Balochi,Russian,CENTRAL_SOUTH_ASIA,EUROPE,0.7281763550332341,0.5616714131572184,3798.0055926155683
Balochi,STU,CENTRAL_SOUTH_ASIA,CENTRAL_SOUTH_ASIA,0.7641307731436499,0.6160917143701816,2686.9976875151647
Balochi,Sardinian,CENTRAL_SOUTH_ASIA,EUROPE,0.6733313241522203,0.5328872400343904,5371.079317125499
Balochi,She,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.3229425007384193,0.09607505888911354,5137.978664763731
Balochi,Sindhi,CENTRAL_SOUTH_ASIA,CENTRAL_SOUTH_ASIA,0.8201263460711588,0.6751429729167714,345.24660060561393
Balochi,Surui,CENTRAL_SOUTH_ASIA,AMERICA,0.3159595987796304,0.14401635386769623,14245.466696872618
Balochi,TSI,CENTRAL_SOUTH_ASIA,EUROPE,0.7789461225658392,0.6675899868801141,5191.845630617801
Balochi,Tu,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.37593579905955005,0.07311238305753168,3448.0996416569697
Balochi,Tujia,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.3316376541079317,0.018126828832623308,4131.897494441431
Balochi,Tuscan,CENTRAL_SOUTH_ASIA,EUROPE,0.6666762900255462,0.4783547625640212,5167.4916643550905
Balochi,Uygur,CENTRAL_SOUTH_ASIA,CENTRAL_SOUTH_ASIA,0.601191325241644,0.27976343105047424,1897.8501049240483
Balochi,Xibo,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.375662536540073,0.09332271510546652,2198.832080337995
Balochi,Yakut,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.43462078070890464,0.154863204578742,5911.9685235491
Balochi,Yi,CENTRAL_SOUTH_ASIA,EAST_ASIA,0.3539988278817723,0.05488086111377479,3490.795090185976
Basque,Bedouin,EUROPE,MIDDLE_EAST,0.7556965728471502,0.6389073983994659,3572.835613975267
Basque,BergamoItalian,EUROPE,EUROPE,0.7859084202758011,0.6295591025401017,976.4834330866017
Basque,Bougainville,EUROPE,OCEANIA,0.08197410968027156,-0.08409918942017515,15366.27873786734
Basque,Brahui,EUROPE,CENTRAL_SOUTH_ASIA,0.6708421610971582,0.5470152875578701,6204.70357191871
Basque,Burusho,EUROPE,CENTRAL_SOUTH_ASIA,0.6137984266295309,0.4764573732293675,6370.649871551361
Basque,CDX,EUROPE,EAST_ASIA,0.20977071195862657,0.2158557473874398,9276.48419827342
Basque,CEU,EUROPE,EUROPE,0.8897121141410609,0.8168031146985634,1019.1519655862353
Basque,CHB,EUROPE,EAST_ASIA,0.2328510612065902,0.18567757717176747,8915.246479731917
Basque,CHS,EUROPE,EAST_ASIA,0.21872948770630252,0.19141074607286823,10134.441172088718
Basque,CLM,EUROPE,AMERICA,0.7792963517240605,0.6337594861948052,8200.072083086892
Basque,Cambodian,EUROPE,EAST_ASIA,0.19330021588570595,0.03586917693094042,10476.655413381724
Basque,Colombian,EUROPE,AMERICA,0.18096254045928373,-0.07253090284330344,8559.943451654022
Basque,Dai,EUROPE,EAST_ASIA,0.1416556527496158,-0.06545121456059654,9353.694073001774
Basque,Daur,EUROPE,EAST_ASIA,0.20741308858422944,0.03188571932829762,8555.541094627579
Basque,Druze,EUROPE,MIDDLE_EAST,0.779273942741855,0.6451820410835662,3464.021949490262
Basque,FIN,EUROPE,EUROPE,0.8348217065976331,0.7260039509208489,2686.392863228302
Basque,French,EUROPE,EUROPE,0.8597659203458577,0.7626108481681841,460.2280878684286
Basque,GBR,EUROPE,EUROPE,0.8899279020149292,0.7906589494327104,955.8852787763005
Basque,GIH,EUROPE,CENTRAL_SOUTH_ASIA,0.583694765795853,0.44433209402837764,7067.593245047895
Basque,Han,EUROPE,EAST_ASIA,0.19694986919868632,0.1486555370261706,8915.246479731917
Basque,Hazara,EUROPE,CENTRAL_SOUTH_ASIA,0.49677661774294635,0.4371396386167334,5889.569706449997
Basque,Hezhen,EUROPE,EAST_ASIA,0.19332933949048814,-0.05398650118669761,8967.584734683036
Basque,IBS,EUROPE,EUROPE,0.9090285696650087,0.8400067386778356,372.825197775791
Basque,ITU,EUROPE,CENTRAL_SOUTH_ASIA,0.5315344857612226,0.4199579605506586,8397.605738257122
Basque,JPT,EUROPE,EAST_ASIA,0.22063727761159346,0.20586526074698716,10441.875223047744
Basque,Japanese,EUROPE,EAST_ASIA,0.19918615183964875,0.1215402663156493,10441.875223047744
Basque,KHV,EUROPE,EAST_ASIA,0.23061652978733263,0.2413782692722888,10193.99575115277
Basque,Kalash,EUROPE,CENTRAL_SOUTH_ASIA,0.571010929010681,0.4217819890890209,6169.382565486343
Basque,Karitiana,EUROPE,AMERICA,0.21575777617728448,-0.02610699881153618,8524.047400670022
Basque,Lahu,EUROPE,EAST_ASIA,0.15401821870691934,0.0028092551991997284,9274.889437219239
Basque,MXL,EUROPE,AMERICA,0.6065156137188348,0.4090904433881906,9049.845877717959
Basque,Makrani,EUROPE,CENTRAL_SOUTH_ASIA,0.6922419237519206,0.5634715080452388,6090.8429414476705
Basque,Maya,EUROPE,AMERICA,0.2891556724184287,0.05443328481233633,8489.66436201049
Basque,Miao,EUROPE,EAST_ASIA,0.17066198588515472,-0.03275439389963295,9522.282286029335
Basque,Mongolian,EUROPE,EAST_ASIA,0.21115131160550155,0.010851245429226875,7821.744918884834
Basque,Mozabite,EUROPE,MIDDLE_EAST,0.724152438776281,0.49841495827292054,1269.7502575233088
Basque,Naxi,EUROPE,EAST_ASIA,0.16966053561998357,0.00384694802564096,8892.431592534733
Basque,NorthernHan,EUROPE,EAST_ASIA,0.1861646086047604,-0.004298416489193374,8915.246479731917
Basque,Orcadian,EUROPE,EUROPE,0.7951592089694169,0.6863239120856428,1780.4443653364506
Basque,Oroqen,EUROPE,EAST_ASIA,0.21236303085173863,0.021096833907423698,8464.466713837894
Basque,PEL,EUROPE,AMERICA,0.376876856181244,0.21897532377262774,9731.232958161876
Basque,PJL,EUROPE,CENTRAL_SOUTH_ASIA,0.6216216820483245,0.5129711750104192,6540.41451561714
Basque,PUR,EUROPE,AMERICA,0.8437253531615178,0.7408548210112668,6582.195764423121
Basque,Palestinian,EUROPE,MIDDLE_EAST,0.798324390919875,0.650582991184572,3474.27026708525
Basque,PapuanHighlands,EUROPE,OCEANIA,0.03819567682099894,-0.11295390837409759,14782.783337189097
Basque,PapuanSepik,EUROPE,OCEANIA,0.055228949147891906,-0.12858598851373376,14475.466409921091
Basque,Pathan,EUROPE,CENTRAL_SOUTH_ASIA,0.6715312686273515,0.5837831110838337,6270.007829970421
Basque,Pima,EUROPE,AMERICA,0.20917366797246942,-0.09030081944628998,9168.090170404992
Basque,Russian,EUROPE,EUROPE,0.8011198221592168,0.6934259989125565,3121.59821627933
