pop1,pop2,region1,region2,nean_corr,geo_dist_km,max_admix_eur,any_admixed,same_continent,continent_pair,nean_resid_uncorrected,nean_resid_corrected,nean_perm_pval,nean_fdr_pval,deni_corr,deni_resid_uncorrected,deni_resid_corrected,deni_perm_pval,deni_fdr_pval
CDX,Colombian,EAST_ASIA,AMERICA,0.5401184586473068,17311.269963658127,0.0,0,0,AMR-EAS,0.27750744942728334,0.2646891938972641,0.1763,0.8341910485933504,0.3241465003817155,0.30030219814177017,0.29354940699915594,0.185,0.8470827956989248
CDX,Dai,EAST_ASIA,EAST_ASIA,0.913894715063414,111.19492664455854,0.0,0,1,EAS-EAS,0.21534278736279677,0.07455400487335762,0.4208,0.8341910485933504,0.7861042375731302,0.2875713580344311,0.13014526770227897,0.3496,0.8470827956989248
CDX,Daur,EAST_ASIA,EAST_ASIA,0.8476960112348215,3632.4349657687335,0.0,0,1,EAS-EAS,0.23839093934983824,0.06298083579134384,0.438,0.8341910485933504,0.6567896744129526,0.25543616303993344,0.061376730255722656,0.4152,0.8470827956989248
CDX,Druze,EAST_ASIA,MIDDLE_EAST,0.222479679417072,6388.970973892882,0.0,0,0,EAS-WAS,-0.31696018335571197,-0.22238887840835617,0.7547,0.8341910485933504,0.263384061831503,-0.061894423522534825,0.04498330038356796,0.4275,0.8470827956989248
CDX,FIN,EAST_ASIA,EUROPE,0.357834432856021,7076.660541965202,0.0,0,0,EAS-EUR,-0.1641757372386884,-0.07636589162598034,0.6002,0.8341910485933504,0.2997998709051847,-0.0064997215086207705,0.09322360020734688,0.3865,0.8470827956989248
CDX,French,EAST_ASIA,EUROPE,0.2505930389948069,8855.570852328603,0.0,0,0,EAS-EUR,-0.2263301304370805,-0.15601077803808205,0.6751,0.8341910485933504,0.2260828784694769,-0.031122253452073367,0.05009411336534403,0.4233,0.8470827956989248
CDX,GBR,EAST_ASIA,EUROPE,0.2725321096706435,8776.986212896722,0.0,0,0,EAS-EUR,-0.20638281036806844,-0.1352908028809086,0.6479,0.8341910485933504,0.2620032356500253,0.0026293207080997916,0.08466324553797683,0.395,0.8470827956989248
CDX,GIH,EAST_ASIA,CENTRAL_SOUTH_ASIA,0.5633759574788064,2812.961348576438,0.0,0,0,EAS-SAS,-0.06669891224605018,0.06303221594780783,0.438,0.8341910485933504,0.2252296519027265,-0.1987397355430295,-0.054658871901909184,0.5132,0.8470827956989248
CDX,Han,EAST_ASIA,EAST_ASIA,0.954115016103005,2522.2054996593984,0.0,0,1,EAS-EAS,0.31667085458391286,0.1521766813168557,0.3304,0.8341910485933504,0.8776329371880073,0.4456392545012879,0.2631301323407361,0.2142,0.8470827956989248
CDX,Hazara,EAST_ASIA,CENTRAL_SOUTH_ASIA,0.7392092639613619,3497.9873367578048,0.0,0,0,EAS-SAS,0.12649657770536948,0.2494924352519664,0.1949,0.8341910485933504,0.566340829155644,0.16127682503192176,0.2982309971283641,0.1806,0.8470827956989248
CDX,Hezhen,EAST_ASIA,EAST_ASIA,0.8466271121609442,4032.8254461910415,0.0,0,1,EAS-EAS,0.24747005378233078,0.06812325541698583,0.4312,0.8341910485933504,0.6486597774564966,0.25835626366236186,0.06013135467633468,0.4163,0.8470827956989248
CDX,IBS,EAST_ASIA,EUROPE,0.265978174139807,9567.82438597284,0.0,0,0,EAS-EUR,-0.19289272174212557,-0.12957634499854415,0.6423,0.8341910485933504,0.2618087404131483,0.024260419048181325,0.09806683161062893,0.3809,0.8470827956989248
CDX,ITU,EAST_ASIA,CENTRAL_SOUTH_ASIA,0.6085366212253388,2307.845805000584,0.0,0,0,EAS-SAS,-0.03434054927619601,0.10035694508889859,0.3868,0.8341910485933504,0.2549604812230033,-0.18294911161345784,-0.03361326095637862,0.4891,0.8470827956989248
CDX,JPT,EAST_ASIA,EAST_ASIA,0.934329477870366,4121.798419246279,0.0,0,1,EAS-EAS,0.337427465444179,0.15720587245183115,0.3243,0.8341910485933504,0.8285186521553477,0.4406706191603807,0.24152007677399012,0.2346,0.8470827956989248
CDX,Japanese,EAST_ASIA,EAST_ASIA,0.9147974619764784,4121.798419246279,0.0,0,1,EAS-EAS,0.31789544955029136,0.1376738565579435,0.3439,0.8341910485933504,0.7777017486994096,0.38985371570444255,0.19070317331805198,0.2872,0.8470827956989248
CDX,KHV,EAST_ASIA,EAST_ASIA,0.9804864422148188,917.8881951659372,0.0,0,1,EAS-EAS,0.30238039068942457,0.15366008795614794,0.3288,0.8341910485933504,0.9486721270994188,0.4724024108973247,0.306583859264277,0.1713,0.8470827956989248
CDX,Kalash,EAST_ASIA,CENTRAL_SOUTH_ASIA,0.3710243185321317,3149.140183496811,0.0,0,0,EAS-SAS,-0.2505300005699196,-0.12410422936708743,0.6376,0.8341910485933504,0.1700565019261007,-0.2446350043172247,-0.10405158880458679,0.5802,0.8515348292029471
CDX,Karitiana,EAST_ASIA,AMERICA,0.5432963539243365,17764.461647026194,0.0,0,0,AMR-EAS,0.29217162009962927,0.2748975210027471,0.1669,0.8341910485933504,0.3446609306146986,0.33332383633510687,0.321856249850856,0.1543,0.8470827956989248
CDX,Lahu,EAST_ASIA,EAST_ASIA,0.8598044271774723,75.75582882509242,0.0,0,1,EAS-EAS,0.1603542852062606,0.019913944848108267,0.5016,0.8341910485933504,0.7489333818051187,0.24942245217719194,0.09236505372409032,0.3877,0.8470827956989248
CDX,MXL,EAST_ASIA,AMERICA,0.6129015010398173,14386.06317045895,0.48,1,0,AMR-EAS,0.276150272464429,0.09013269660459988,0.4004,0.8341910485933504,0.4973028827037064,0.3927285692294925,0.17234885870910416,0.3044,0.8470827956989248
CDX,Makrani,EAST_ASIA,CENTRAL_SOUTH_ASIA,0.3422619687704741,3772.417486991096,0.0,0,0,EAS-SAS,-0.2634952052860645,-0.14319758308743868,0.6589,0.8341910485933504,0.2414766677946287,-0.15601359858075273,-0.021914470037423722,0.4786,0.8470827956989248
CDX,Maya,EAST_ASIA,AMERICA,0.6122607290193728,15569.125016217717,0.0,0,0,AMR-EAS,0.30549454798299636,0.3098053035127198,0.1182,0.8341910485933504,0.4060487982830842,0.3341246879743313,0.3454963620063725,0.1311,0.8470827956989248
CDX,Miao,EAST_ASIA,EAST_ASIA,0.9050285527634776,1066.413770002941,0.0,0,1,EAS-EAS,0.23068692525210455,0.08050629844087132,0.4146,0.8341910485933504,0.7723730541741758,0.3002023546135869,0.13283861202921554,0.3474,0.8470827956989248
CDX,Mongolian,EAST_ASIA,EAST_ASIA,0.8649538698171394,2850.0986846842816,0.0,0,1,EAS-EAS,0.23582025670761364,0.06810219210995416,0.4314,0.8341910485933504,0.6601685652897481,0.23722409600299788,0.05130372575902942,0.4225,0.8470827956989248
CDX,Mozabite,EAST_ASIA,MIDDLE_EAST,0.161874234647704,9270.264636335916,0.0,0,0,EAS-WAS,-0.3045383998766723,-0.23829637435171158,0.778,0.8385683183183184,0.1576589757193596,-0.08810141529719706,-0.011199329594809376,0.4698,0.8470827956989248
CDX,Naxi,EAST_ASIA,EAST_ASIA,0.8561589296182983,555.9746332227937,0.0,0,1,EAS-EAS,0.1688800733077761,0.023718154975466144,0.4973,0.8341910485933504,0.6028022266503843,0.11654440089329005,-0.045508970489221645,0.5032,0.8470827956989248
CDX,NorthernHan,EAST_ASIA,EAST_ASIA,0.8874825632027106,2522.2054996593984,0.0,0,1,EAS-EAS,0.25003840168361846,0.08554422841656129,0.4065,0.8341910485933504,0.7726811145598401,0.3406874318731207,0.15817830971256897,0.3172,0.8470827956989248
CDX,Orcadian,EAST_ASIA,EUROPE,0.2298416812275679,8635.619199414594,0.0,0,0,EAS-EUR,-0.2526562269997211,-0.18017427940397504,0.7046,0.8341910485933504,0.2514459765598685,-0.011829392670041128,0.07167524877068182,0.4059,0.8470827956989248
CDX,Oroqen,EAST_ASIA,EAST_ASIA,0.8419631019475196,3892.070147868026,0.0,0,1,EAS-EAS,0.23923855947945294,0.061275686754299286,0.4403,0.8341910485933504,0.5743082453833375,0.18012015944841664,-0.01664039692656516,0.4746,0.8470827956989248
CDX,PEL,EAST_ASIA,AMERICA,0.6505755967782528,18858.42581111367,0.16,1,0,AMR-EAS,0.4271777037638839,0.3318274771664719,0.0882,0.8341910485933504,0.4312481080448556,0.4501022944165992,0.3459004774887581,0.1306,0.8470827956989248
CDX,PJL,EAST_ASIA,CENTRAL_SOUTH_ASIA,0.5846956451199904,2871.7322407420297,0.0,0,0,EAS-SAS,-0.043889659201491016,0.08526362541891785,0.4071,0.8341910485933504,0.2936973923257784,-0.12865003294082267,0.014819405692347742,0.4483,0.8470827956989248
CDX,PUR,EAST_ASIA,AMERICA,0.4182682841630093,15309.917138045064,0.64,1,0,AMR-EAS,0.10493240385236668,-0.15748875243231542,0.6772,0.8341910485933504,0.3469125102352771,0.26783476724471184,-0.04350942641042621,0.5001,0.8470827956989248
CDX,Palestinian,EAST_ASIA,MIDDLE_EAST,0.2319526369878359,6425.307922546873,0.0,0,0,EAS-WAS,-0.30656625522308056,-0.21235222020110375,0.7426,0.8341910485933504,0.1545786198384419,-0.1696970364917212,-0.06319734528685836,0.5232,0.8470827956989248
CDX,PapuanHighlands,EAST_ASIA,OCEANIA,0.298435276906024,5804.678802150463,0.0,0,0,EAS-OCE,-0.25581364137740603,-0.15549749465520168,0.6744,0.8341910485933504,-0.1000250775550867,-0.4414288890565019,-0.32847246134671837,0.8813,0.9191526772793053
CDX,PapuanSepik,EAST_ASIA,OCEANIA,0.3210942879498805,5496.870797234289,0.0,0,0,EAS-OCE,-0.24095611399510775,-0.13761355622241483,0.6517,0.8341910485933504,-0.0997889045152847,-0.4496876175575595,-0.3335288986298265,0.8844,0.9191526772793053
CDX,Pathan,EAST_ASIA,CENTRAL_SOUTH_ASIA,0.4585611394830136,3085.5185131872954,0.0,0,0,EAS-SAS,-0.164605689409275,-0.03755438110864151,0.5611,0.8341910485933504,0.2283087758777552,-0.18813856457557246,-0.046893258816906286,0.5047,0.8470827956989248
CDX,Pima,EAST_ASIA,AMERICA,0.5674068841848117,13642.891601403737,0.0,0,0,AMR-EAS,0.2118197554342549,0.23506950539981486,0.2188,0.8341910485933504,0.3171185233675666,0.19203412176614687,0.22344543170583553,0.2525,0.8470827956989248
CDX,Russian,EAST_ASIA,EUROPE,0.3468807946547488,6278.802009360857,0.0,0,0,EAS-EUR,-0.19535133265657917,-0.09969683115047429,0.6203,0.8341910485933504,0.2638094615706651,-0.06450947267232499,0.043514397864069465,0.4286,0.8470827956989248
CDX,STU,EAST_ASIA,CENTRAL_SOUTH_ASIA,0.6191009677433926,2593.8472075895816,0.0,0,0,EAS-SAS,-0.01652741379279854,0.11535807506423168,0.3688,0.8341910485933504,0.2403425856898622,-0.18967392536595154,-0.04331350018580685,0.5001,0.8470827956989248
CDX,Sardinian,EAST_ASIA,EUROPE,0.2057262933646871,8539.470719947954,0.0,0,0,EAS-EUR,-0.2792085261178726,-0.2057812333196041,0.7347,0.8341910485933504,0.2419320044336939,-0.023996875599467504,0.0605080498705777,0.416,0.8470827956989248
CDX,She,EAST_ASIA,EAST_ASIA,0.8988313727088495,1998.8347116575671,0.0,0,1,EAS-EAS,0.24812222591867883,0.0887739069212109,0.4023,0.8341910485933504,0.7746023273457573,0.328164630070631,0.15110041399238205,0.3243,0.8470827956989248
CDX,Sindhi,EAST_ASIA,CENTRAL_SOUTH_ASIA,0.4711998989580705,3232.098168971201,0.0,0,0,EAS-SAS,-0.14825182580615487,-0.022641709037112767,0.5498,0.8341910485933504,0.2808331177836407,-0.1315689096047572,0.008151449638711339,0.4528,0.8470827956989248
CDX,Surui,EAST_ASIA,AMERICA,0.493397990925741,17652.77663390126,0.0,0,0,AMR-EAS,0.23944256786872353,0.22326657133089384,0.2392,0.8341910485933504,0.2443705452522383,0.22995116209473285,0.2196454945047093,0.257,0.8470827956989248
CDX,TSI,EAST_ASIA,EUROPE,0.2623347198847993,8268.403778529255,0.0,0,0,EAS-EUR,-0.22947037028887657,-0.15337790967876025,0.6714,0.8341910485933504,0.2433163488655566,-0.030093450901842733,0.057231528862170256,0.4184,0.8470827956989248
CDX,Tu,EAST_ASIA,EAST_ASIA,0.8713000561332646,1623.8391783633635,0.0,0,1,EAS-EAS,0.21108653817851442,0.055425227341066585,0.4503,0.8341910485933504,0.6148242151660771,0.1580373714011969,-0.015125565685411568,0.4736,0.8470827956989248
CDX,Tujia,EAST_ASIA,EAST_ASIA,0.9019501645701156,1191.5200481147497,0.0,0,1,EAS-EAS,0.2307793921666642,0.07936870305517929,0.416,0.8341910485933504,0.7451880669484641,0.27647005704418426,0.10780476697141372,0.3703,0.8470827956989248
CDX,Tuscan,EAST_ASIA,EUROPE,0.1792929001082082,8251.055728064175,0.0,0,0,EAS-EUR,-0.3129518814643319,-0.23668885241287096,0.7754,0.8385683183183184,0.1964678567541993,-0.07742071542416074,0.010084745382468452,0.4515,0.8470827956989248
CDX,Uygur,EAST_ASIA,CENTRAL_SOUTH_ASIA,0.7266406562837062,2824.6048093597874,0.0,0,0,EAS-SAS,0.09686089346839877,0.22647754153887512,0.2345,0.8341910485933504,0.6025422693239224,0.17889421872246436,0.3228539492168908,0.1534,0.8470827956989248
CDX,Xibo,EAST_ASIA,EAST_ASIA,0.8578239568164027,3004.5021636002834,0.0,0,1,EAS-EAS,0.23260374491416191,0.06336756386936027,0.4376,0.8341910485933504,0.6680774433233364,0.24939420938462342,0.061867497211086864,0.4145,0.8470827956989248
CDX,Yakut,EAST_ASIA,EAST_ASIA,0.8081826427094501,4998.180053131501,0.0,0,1,EAS-EAS,0.23349277840432048,0.044654479482060916,0.4695,0.8341910485933504,0.6417835805164592,0.2781219740379177,0.06985396503292163,0.4078,0.8470827956989248
CDX,Yi,EAST_ASIA,EAST_ASIA,0.8793774735850638,591.6222962491831,0.0,0,1,EAS-EAS,0.19300211769113684,0.04748970658546148,0.4644,0.8341910485933504,0.6117331583286604,0.12645913865436564,-0.03596509442253548,0.4923,0.8470827956989248
CEU,CHB,EUROPE,EAST_ASIA,0.3037991575221588,7897.04913703337,0.0,0,0,EAS-EUR,-0.19741802435154576,-0.11767435333519127,0.6325,0.8341910485933504,0.2379616857511836,-0.045696778982248165,0.04549160162974106,0.4267,0.8470827956989248
CEU,CHS,EUROPE,EAST_ASIA,0.2907069110019681,9132.834277515123,0.0,0,0,EAS-EUR,-0.17918893605040753,-0.11159567615218507,0.6283,0.8341910485933504,0.2473712981650302,-0.0021819031367092123,0.07614994405369213,0.4021,0.8470827956989248
CEU,CLM,EUROPE,AMERICA,0.8449961832774593,9037.2633568878,0.57,1,0,AMR-EUR,0.37267806336704934,0.2013830626234152,0.2686,0.8341910485933504,0.7305926836475441,0.47840191104183716,0.2679074849990498,0.21,0.8470827956989248
CEU,Cambodian,EUROPE,EAST_ASIA,0.2868752270128062,9547.690007970365,0.0,0,0,EAS-EUR,-0.17250598055210142,-0.10899163980788262,0.6267,0.8341910485933504,0.1475981462240653,-0.09050584476607615,-0.016489963506172933,0.4745,0.8470827956989248
CEU,Colombian,EUROPE,AMERICA,0.3071101065625856,9402.190350241934,0.0,0,0,AMR-EUR,-0.15595883226467105,-0.09101391867972469,0.6124,0.8341910485933504,0.1481512383118904,-0.09396825989993099,-0.018438667921928387,0.4762,0.8470827956989248
CEU,Dai,EUROPE,EAST_ASIA,0.2437328889229537,8403.715393279694,0.0,0,0,EAS-EUR,-0.24464268890915036,-0.16988063088636024,0.6916,0.8341910485933504,0.0568658533045546,-0.21280960938817142,-0.12689234868500573,0.6183,0.8598434622467772
CEU,Daur,EUROPE,EAST_ASIA,0.2862329262068932,7560.776105962244,0.0,0,0,EAS-EUR,-0.22350719371853123,-0.1404572395615154,0.6554,0.8341910485933504,0.1443029052938858,-0.14863604027230912,-0.05394923155892742,0.5122,0.8470827956989248
CEU,Druze,EUROPE,MIDDLE_EAST,0.835521032056451,2927.089160811966,0.0,0,0,EUR-WAS,0.2083387650198426,0.33694777271455467,0.081,0.8341910485933504,0.7286497101088586,0.3078300280396036,0.4507235590415187,0.0527,0.8470827956989248
CEU,FIN,EUROPE,EUROPE,0.9374296282348272,1708.695537880889,0.0,0,1,EUR-EUR,0.2793668194617164,0.12287118911325379,0.3608,0.8341910485933504,0.872978734735908,0.41853376125284025,0.24448801809709098,0.2314,0.8470827956989248
CEU,French,EUROPE,EUROPE,0.9307419494547476,560.469478759848,0.0,0,1,EUR-EUR,0.24357701631535322,0.09837090403751125,0.3889,0.8341910485933504,0.8670822919138558,0.3809485151407671,0.21884838147735486,0.2581,0.8470827956989248
CEU,GBR,EUROPE,EUROPE,0.9709489023713982,639.0335951579143,0.0,0,1,EUR-EUR,0.2857751996765504,0.13979663409586562,0.3422,0.8341910485933504,0.954434276906837,0.47046871675835483,0.30755123859457456,0.1699,0.8470827956989248
CEU,GIH,EUROPE,CENTRAL_SOUTH_ASIA,0.6512636337354837,6267.314009050564,0.0,0,0,EUR-SAS,0.10874033970563868,0.20450779282616488,0.2652,0.8341910485933504,0.4899871048248453,0.16135112414388525,0.269494510488569,0.2082,0.8470827956989248
CEU,Han,EUROPE,EAST_ASIA,0.2774977949574794,7897.04913703337,0.0,0,0,EAS-EUR,-0.22371938691622517,-0.14397571589987068,0.6597,0.8341910485933504,0.2203650818960068,-0.06329338283742497,0.02789499777456425,0.4383,0.8470827956989248
CEU,Hazara,EUROPE,CENTRAL_SOUTH_ASIA,0.5820050849401036,5014.269893612677,0.0,0,0,EUR-SAS,0.007723022334819807,0.11581057921204863,0.3686,0.8341910485933504,0.5337064494548709,0.17048889124184785,0.2916683653505996,0.1861,0.8470827956989248
CEU,Hezhen,EUROPE,EAST_ASIA,0.2816889072333308,7990.715669997529,0.0,0,0,EAS-EUR,-0.21715426904310647,-0.13833154038658718,0.6523,0.8341910485933504,0.0840303402782094,-0.1970431105423422,-0.10682919294345287,0.5834,0.8515348292029471
CEU,IBS,EUROPE,EUROPE,0.9592319075176008,1377.8170693265438,0.0,0,1,EUR-EUR,0.2927828874531654,0.13954050015754116,0.3423,0.8341910485933504,0.9380413609205148,0.4744647860253102,0.3038613484533572,0.1753,0.8470827956989248
CEU,ITU,EUROPE,CENTRAL_SOUTH_ASIA,0.5948958139865028,7624.879321257519,0.0,0,0,EUR-SAS,0.08678040874942972,0.16920009119147084,0.3065,0.8341910485933504,0.4534510376007207,0.16228121594842193,0.2563011246458724,0.2207,0.8470827956989248
CEU,JPT,EUROPE,EAST_ASIA,0.2928993085748876,9459.047873566164,0.0,0,0,EAS-EUR,-0.1687285597403418,-0.10434267722068147,0.6241,0.8341910485933504,0.2546487048674049,0.014098363580621831,0.08903643634954761,0.3902,0.8470827956989248
CEU,Japanese,EUROPE,EAST_ASIA,0.2754067647619872,9459.047873566164,0.0,0,0,EAS-EUR,-0.18622110355324217,-0.12183522103358185,0.6352,0.8341910485933504,0.2049422176176399,-0.03560812366914315,0.03932994909978263,0.4312,0.8470827956989248
CEU,KHV,EUROPE,EAST_ASIA,0.3000066981849896,9239.524607976957,0.0,0,0,EAS-EUR,-0.16718505132394845,-0.10064078557120937,0.6212,0.8341910485933504,0.2834009802674656,0.036792224328288714,0.11401411497817998,0.3641,0.8470827956989248
CEU,Kalash,EUROPE,CENTRAL_SOUTH_ASIA,0.659496723493217,5259.802702183499,0.0,0,0,EUR-SAS,0.09143776153459582,0.19711120574013302,0.2741,0.8341910485933504,0.5170534185779838,0.16061208775523894,0.27923715280364503,0.1971,0.8470827956989248
CEU,Karitiana,EUROPE,AMERICA,0.3324617239446236,9501.836546819515,0.0,0,0,AMR-EUR,-0.12808165296702234,-0.06411647462497089,0.5873,0.8341910485933504,0.1904284280395118,-0.04894102918790369,0.025551890139920902,0.4406,0.8470827956989248
CEU,Lahu,EUROPE,EAST_ASIA,0.2480754151145229,8316.145172571692,0.0,0,0,EAS-EUR,-0.24251965550263255,-0.16689659490872155,0.6884,0.8341910485933504,0.116749507824285,-0.155342722434406,-0.0685144219134049,0.5294,0.8470827956989248
CEU,MXL,EUROPE,AMERICA,0.6921178054264654,9429.383016662894,0.48,1,0,AMR-EUR,0.22973807266080903,0.09245526442104546,0.3973,0.8341910485933504,0.5419571943958028,0.3005881608248942,0.13177544360283755,0.3481,0.8470827956989248
CEU,Makrani,EUROPE,CENTRAL_SOUTH_ASIA,0.7662199676279337,5337.969446608215,0.0,0,0,EUR-SAS,0.20014216460529488,0.30504706252441544,0.1254,0.8341910485933504,0.6834386265419399,0.32915454565113983,0.4469664002722371,0.0544,0.8470827956989248
CEU,Maya,EUROPE,AMERICA,0.4012369736902443,9085.658030772916,0.0,0,0,AMR-EUR,-0.06985456909549337,-0.001797465787805097,0.5261,0.8341910485933504,0.2460861989080314,-0.004768974937441772,0.0740536719665002,0.4034,0.8470827956989248
CEU,Miao,EUROPE,EAST_ASIA,0.2622760328071569,8521.819982368024,0.0,0,0,EAS-EUR,-0.22310614976747628,-0.14950531246611498,0.6673,0.8341910485933504,0.0949885507763134,-0.1714274552427557,-0.08673889971423317,0.5568,0.850083747338538
CEU,Mongolian,EUROPE,EAST_ASIA,0.3003677291639597,6803.585828269702,0.0,0,0,EAS-EUR,-0.22856359919581914,-0.13806884507541284,0.652,0.8341910485933504,0.1540867142274222,-0.15974920852572388,-0.05718494458751194,0.516,0.8470827956989248
CEU,Mozabite,EUROPE,MIDDLE_EAST,0.7740992825172333,1869.3367156367303,0.0,0,0,EUR-WAS,0.12010797124782435,0.25911694787651973,0.1835,0.8341910485933504,0.6191115875473113,0.16909999775358336,0.3229978928781002,0.1533,0.8470827956989248
CEU,Naxi,EUROPE,EAST_ASIA,0.2566815521102739,7917.316460091542,0.0,0,0,EAS-EUR,-0.24402194854924364,-0.16447754866777653,0.6854,0.8341910485933504,0.1163519184546664,-0.1667472076289377,-0.07576967881288603,0.5402,0.8470827956989248
CEU,NorthernHan,EUROPE,EAST_ASIA,0.2795767706718191,7897.04913703337,0.0,0,0,EAS-EUR,-0.2216404112018855,-0.141896740185531,0.6567,0.8341910485933504,0.1115240780090913,-0.17213438672434045,-0.08094600611235124,0.5476,0.8470827956989248
CEU,Orcadian,EUROPE,EUROPE,0.8875220255749018,1320.4150565628102,0.0,0,1,EUR-EUR,0.2196181347547861,0.06694013202023197,0.4326,0.8341910485933504,0.8139078595920757,0.34874710092358724,0.17874084717541416,0.2985,0.8470827956989248
CEU,Oroqen,EUROPE,EAST_ASIA,0.3085795069644917,7479.732699028843,0.0,0,0,EAS-EUR,-0.20321468174722085,-0.11936789755851279,0.6336,0.8341910485933504,0.1427728668206586,-0.15240271896099322,-0.05687277236246713,0.5156,0.8470827956989248
CEU,PEL,EUROPE,AMERICA,0.464188569551882,10652.005479400752,0.16,1,0,AMR-EUR,0.03279655970103745,0.018132997453415955,0.5033,0.8341910485933504,0.335342898026331,0.12771586361307846,0.108889824245676,0.3693,0.8470827956989248
CEU,PJL,EUROPE,CENTRAL_SOUTH_ASIA,0.692760235537408,5659.296081238857,0.0,0,0,EUR-SAS,0.1348265497893577,0.23657211961326735,0.2166,0.8341910485933504,0.575206243683559,0.2297901521888971,0.34425907406056444,0.1318,0.8470827956989248
CEU,PUR,EUROPE,AMERICA,0.9063062318711796,7369.94532972296,0.64,1,0,AMR-EUR,0.3917294502632278,0.20737519944391125,0.2614,0.8341910485933504,0.8309419576872911,0.5327364543018478,0.30399603178476076,0.1751,0.8470827956989248
CEU,Palestinian,EUROPE,MIDDLE_EAST,0.8533423514233036,2957.124734188335,0.0,0,0,EUR-WAS,0.22692134475425807,0.35523503852041016,0.0595,0.8341910485933504,0.7291814402418059,0.3091906815094374,0.45177173638560847,0.0524,0.8470827956989248
CEU,PapuanHighlands,EUROPE,OCEANIA,0.1147749466835306,13764.212872303064,0.0,0,0,EUR-OCE,-0.23773725907086057,-0.21568035668900476,0.7456,0.8341910485933504,-0.0918880044798335,-0.21362417525346042,-0.18347503534881413,0.706,0.863290616621984
CEU,PapuanSepik,EUROPE,OCEANIA,0.1293567140615323,13457.422390772112,0.0,0,0,EUR-OCE,-0.23093118592744225,-0.20585787692632765,0.7348,0.8341910485933504,-0.1092944938128621,-0.23949748446334074,-0.206156639180452,0.7386,0.863290616621984
CEU,Pathan,EUROPE,CENTRAL_SOUTH_ASIA,0.756254485840786,5375.118294670526,0.0,0,0,EUR-SAS,0.19111823120732174,0.29565787649332986,0.1404,0.8341910485933504,0.6472587894238564,0.2939999443995882,0.41142531969588925,0.0787,0.8470827956989248
CEU,Pima,EUROPE,AMERICA,0.3280665937504712,9424.845345247282,0.0,0,0,AMR-EUR,-0.13442814762069577,-0.06970598109280407,0.594,0.8341910485933504,0.1097240771484266,-0.13177018731734097,-0.056476287362903735,0.515,0.8470827956989248
CEU,Russian,EUROPE,EUROPE,0.8989240030150587,2108.4301395711464,0.0,0,1,EUR-EUR,0.2509925843105566,0.09056670784602083,0.3998,0.8341910485933504,0.8348382216087028,0.39142514472870815,0.21322074882820063,0.2653,0.8470827956989248
CEU,STU,EUROPE,CENTRAL_SOUTH_ASIA,0.5809086219872743,8086.541798167725,0.0,0,0,EUR-SAS,0.08449418687848065,0.16237473973518995,0.3168,0.8341910485933504,0.4552049682501168,0.17677613196475017,0.2659931191271712,0.2116,0.8470827956989248
CEU,Sardinian,EUROPE,EUROPE,0.8748077950961918,1003.8668908772902,0.0,0,1,EUR-EUR,0.19888089869061598,0.04931524148100508,0.4618,0.8341910485933504,0.7685761448803233,0.29467927325346494,0.1279662392878923,0.3512,0.8470827956989248
CEU,She,EUROPE,EAST_ASIA,0.2491947991733347,9156.743909596204,0.0,0,0,EAS-EUR,-0.22009505128033252,-0.15273687420512833,0.671,0.8341910485933504,0.1305409865980329,-0.11835235541751846,-0.04026925291086403,0.4963,0.8470827956989248
CEU,Sindhi,EUROPE,CENTRAL_SOUTH_ASIA,0.721490862127615,5775.744035079799,0.0,0,0,EUR-SAS,0.1665085837335074,0.267109221103802,0.1741,0.8341910485933504,0.6157021379993628,0.27349978327149727,0.3867572348305762,0.0988,0.8470827956989248
CEU,Surui,EUROPE,AMERICA,0.2908144740077251,9453.936491937402,0.0,0,0,AMR-EUR,-0.17094294376569863,-0.10650680543203261,0.6249,0.8341910485933504,0.171059864923763,-0.06963154054257545,0.005359708661790391,0.4558,0.8470827956989248
CEU,TSI,EUROPE,EUROPE,0.952610192714326,653.4920048452489,0.0,0,1,EUR-EUR,0.26780294263002224,0.12168221995741202,0.3622,0.8341910485933504,0.9188841572228328,0.43531762102684585,0.27224972429815564,0.2044,0.8470827956989248
CEU,Tu,EUROPE,EAST_ASIA,0.3027202863514872,7301.199295574374,0.0,0,0,EAS-EUR,-0.213598883542803,-0.1279967341379008,0.6408,0.8341910485933504,0.1372812213857502,-0.16282153867297502,-0.06543421364093954,0.5259,0.8470827956989248
CEU,Tujia,EUROPE,EAST_ASIA,0.2462078276225776,8355.544178249236,0.0,0,0,EAS-EUR,-0.24338866370435214,-0.16815297960571207,0.6897,0.8341910485933504,0.0586797237372691,-0.21232517068644374,-0.12590675908276136,0.6171,0.8598434622467772
CEU,Tuscan,EUROPE,EUROPE,0.823759505745239,682.7168900628657,0.0,0,1,EUR-EUR,0.13969296890066474,-0.006715096901945938,0.5321,0.8341910485933504,0.6829881545764735,0.20022816830284546,0.03685622947069067,0.4323,0.8470827956989248
CEU,Uygur,EUROPE,CENTRAL_SOUTH_ASIA,0.546234812046529,5515.109704271373,0.0,0,0,EUR-SAS,-0.015353319479945449,0.0878099108258712,0.4034,0.8341910485933504,0.3643906166302704,0.014995261905577761,0.13096423173355692,0.3489,0.8470827956989248
