rate_name,current_rate,critical_factor,critical_rate,T_at_critical,is_within_bounds,direction,note,group,target,T_equilibrium,M_threshold
r,0.001023627582753761,0.001,1.0236275827537612e-06,797.4192458367339,False,1,no_crossing_in_scanned_range,China,domestic_PIs,1640.887040867042,92.01793721973095
I0,1.6317044097881053,0.0577262021737549,0.09419209864723557,92.01793721973095,True,1,crossing_found,China,domestic_PIs,1640.887040867042,92.01793721973095
alpha,0.03154033327308807,20.0,0.6308066654617615,1423.307564094494,False,-1,no_crossing_in_scanned_range,India,domestic_active,1594.1314911644765,62.129629629629626
beta,0.01823215567939546,0.001,1.823215567939546e-05,1211.1137035459005,False,1,no_crossing_in_scanned_range,India,domestic_active,1594.1314911644765,62.129629629629626
h_D,0.17838954445501823,0.001,0.00017838954445501822,1302.5372153153328,False,1,no_crossing_in_scanned_range,India,domestic_active,1594.1314911644765,62.129629629629626
h_A,0.2239699336535069,0.001,0.0002239699336535069,1580.6151330581754,False,1,no_crossing_in_scanned_range,India,domestic_active,1594.1314911644765,62.129629629629626
p_D,0.046209812037329684,0.001,4.620981203732968e-05,838.2745519667011,False,1,no_crossing_in_scanned_range,India,domestic_active,1594.1314911644765,62.129629629629626
p_A,0.027031007207210953,0.001,2.7031007207210952e-05,1589.2521651333848,False,1,no_crossing_in_scanned_range,India,domestic_active,1594.1314911644765,62.129629629629626
d,0.0019495177672927812,12.302338554952636,0.02398362759213116,62.129629629629626,True,-1,crossing_found,India,domestic_active,1594.1314911644765,62.129629629629626
r,0.0010374960213539453,0.001,1.0374960213539453e-06,797.4644778628309,False,1,no_crossing_in_scanned_range,India,domestic_active,1594.1314911644765,62.129629629629626
I0,1.5768228378827536,0.038973967940527515,0.06145504273153405,62.129629629629626,True,1,crossing_found,India,domestic_active,1594.1314911644765,62.129629629629626
alpha,0.03154033327308807,20.0,0.6308066654617615,1386.4310891119815,False,-1,no_crossing_in_scanned_range,India,domestic_PIs,1594.1314911644765,62.129629629629626
beta,0.01823215567939546,0.001,1.823215567939546e-05,1149.6180549662029,False,1,no_crossing_in_scanned_range,India,domestic_PIs,1594.1314911644765,62.129629629629626
h_D,0.17838954445501823,0.001,0.00017838954445501822,1191.526280558162,False,1,no_crossing_in_scanned_range,India,domestic_PIs,1594.1314911644765,62.129629629629626
h_A,0.2239699336535069,0.001,0.0002239699336535069,1500.327491026776,False,1,no_crossing_in_scanned_range,India,domestic_PIs,1594.1314911644765,62.129629629629626
p_D,0.046209812037329684,0.001,4.620981203732968e-05,78.57644040318618,False,1,no_crossing_in_scanned_range,India,domestic_PIs,1594.1314911644765,62.129629629629626
p_A,0.027031007207210953,0.001,2.7031007207210952e-05,1510.5312311892192,False,1,no_crossing_in_scanned_range,India,domestic_PIs,1594.1314911644765,62.129629629629626
d,0.0019495177672927812,8.622209343362874,0.016809150308203746,62.129629629629626,True,-1,crossing_found,India,domestic_PIs,1594.1314911644765,62.129629629629626
r,0.0010374960213539453,0.001,1.0374960213539453e-06,760.2976836302763,False,1,no_crossing_in_scanned_range,India,domestic_PIs,1594.1314911644765,62.129629629629626
I0,1.5768228378827536,0.04087919201007259,0.06445924355567664,62.129629629629626,True,1,crossing_found,India,domestic_PIs,1594.1314911644765,62.129629629629626
alpha,0.1702752079219969,20.0,3.405504158439938,81.07755988736895,False,-1,no_crossing_in_scanned_range,Israel,domestic_active,189.92646866202477,52.99512195121951
beta,0.006062462181643485,0.001,6.062462181643486e-06,113.05291738707922,False,1,no_crossing_in_scanned_range,Israel,domestic_active,189.92646866202477,52.99512195121951
h_D,0.20117973905426256,0.001,0.00020117973905426256,76.43924081457212,False,1,no_crossing_in_scanned_range,Israel,domestic_active,189.92646866202477,52.99512195121951
h_A,0.26750827043703385,0.001,0.00026750827043703384,154.79758919246257,False,1,no_crossing_in_scanned_range,Israel,domestic_active,189.92646866202477,52.99512195121951
p_D,0.027031007207210953,0.001,2.7031007207210952e-05,107.1338284897362,False,1,no_crossing_in_scanned_range,Israel,domestic_active,189.92646866202477,52.99512195121951
p_A,0.046209812037329684,0.001,4.620981203732968e-05,179.3565659425817,False,1,no_crossing_in_scanned_range,Israel,domestic_active,189.92646866202477,52.99512195121951
d,0.009686299285820989,2.0014218042209744,0.01938637059285218,52.99512195121951,True,-1,crossing_found,Israel,domestic_active,189.92646866202477,52.99512195121951
r,0.00888119699152412,0.001,8.881196991524122e-06,95.010739701793,False,1,no_crossing_in_scanned_range,Israel,domestic_active,189.92646866202477,52.99512195121951
I0,1.2730104035468712,0.2790296809315431,0.35520768672421843,52.99512195121951,True,1,crossing_found,Israel,domestic_active,189.92646866202477,52.99512195121951
alpha,0.1702752079219969,20.0,3.405504158439938,72.92029294342915,False,-1,no_crossing_in_scanned_range,Israel,domestic_PIs,189.92646866202477,52.99512195121951
beta,0.006062462181643485,0.001,6.062462181643486e-06,79.41941074858278,False,1,no_crossing_in_scanned_range,Israel,domestic_PIs,189.92646866202477,52.99512195121951
h_D,0.20117973905426256,0.001,0.00020117973905426256,61.64947340441313,False,1,no_crossing_in_scanned_range,Israel,domestic_PIs,189.92646866202477,52.99512195121951
h_A,0.26750827043703385,0.001,0.00026750827043703384,108.91029838993369,False,1,no_crossing_in_scanned_range,Israel,domestic_PIs,189.92646866202477,52.99512195121951
p_D,0.027031007207210953,0.15322136219228116,0.0041417277457182315,52.99512195121951,True,1,crossing_found,Israel,domestic_PIs,189.92646866202477,52.99512195121951
p_A,0.046209812037329684,0.001,4.620981203732968e-05,127.38347258514898,False,1,no_crossing_in_scanned_range,Israel,domestic_PIs,189.92646866202477,52.99512195121951
d,0.009686299285820989,1.5204643360779553,0.014727672612668182,52.99512195121951,True,-1,crossing_found,Israel,domestic_PIs,189.92646866202477,52.99512195121951
r,0.00888119699152412,0.001,8.881196991524122e-06,71.70470536592592,False,1,no_crossing_in_scanned_range,Israel,domestic_PIs,189.92646866202477,52.99512195121951
I0,1.2730104035468712,0.36972212979288166,0.470660117647845,52.99512195121951,True,1,crossing_found,Israel,domestic_PIs,189.92646866202477,52.99512195121951
alpha,0.038935808530250866,20.0,0.7787161706050173,95.80240965627802,False,-1,no_crossing_in_scanned_range,Japan,domestic_active,161.33581841546953,50.47533632286996
beta,0.01823215567939546,0.001,1.823215567939546e-05,107.08377927071842,False,1,no_crossing_in_scanned_range,Japan,domestic_active,161.33581841546953,50.47533632286996
h_D,0.08664339756999316,0.001,8.664339756999317e-05,87.57774012590016,False,1,no_crossing_in_scanned_range,Japan,domestic_active,161.33581841546953,50.47533632286996
h_A,0.2239699336535069,0.001,0.0002239699336535069,146.00996658146627,False,1,no_crossing_in_scanned_range,Japan,domestic_active,161.33581841546953,50.47533632286996
p_D,0.040409053571354374,0.001,4.0409053571354376e-05,87.02346757692666,False,1,no_crossing_in_scanned_range,Japan,domestic_active,161.33581841546953,50.47533632286996
p_A,0.046209812037329684,0.001,4.620981203732968e-05,155.94510092427845,False,1,no_crossing_in_scanned_range,Japan,domestic_active,161.33581841546953,50.47533632286996
d,0.012978602843416957,1.8982328264133097,0.02463640995835519,50.47533632286996,True,-1,crossing_found,Japan,domestic_active,161.33581841546953,50.47533632286996
r,0.010541025448219443,0.001,1.0541025448219444e-05,80.70826334044088,False,1,no_crossing_in_scanned_range,Japan,domestic_active,161.33581841546953,50.47533632286996
I0,1.1887073925766292,0.312858835803508,0.37189761095254775,50.47533632286996,True,1,crossing_found,Japan,domestic_active,161.33581841546953,50.47533632286996
alpha,0.038935808530250866,20.0,0.7787161706050173,81.75125734797044,False,-1,no_crossing_in_scanned_range,Japan,domestic_PIs,161.33581841546953,50.47533632286996
beta,0.01823215567939546,0.001,1.823215567939546e-05,70.50829981444244,False,1,no_crossing_in_scanned_range,Japan,domestic_PIs,161.33581841546953,50.47533632286996
h_D,0.08664339756999316,0.02142666322781156,0.0018564789006456299,50.47533632286996,True,1,crossing_found,Japan,domestic_PIs,161.33581841546953,50.47533632286996
h_A,0.2239699336535069,0.001,0.0002239699336535069,96.17486344885697,False,1,no_crossing_in_scanned_range,Japan,domestic_PIs,161.33581841546953,50.47533632286996
p_D,0.040409053571354374,0.23263751557159323,0.009400661829439298,50.47533632286996,True,1,crossing_found,Japan,domestic_PIs,161.33581841546953,50.47533632286996
p_A,0.046209812037329684,0.001,4.620981203732968e-05,105.23366838682806,False,1,no_crossing_in_scanned_range,Japan,domestic_PIs,161.33581841546953,50.47533632286996
d,0.012978602843416957,1.3888194006362933,0.01802493542209083,50.47533632286996,True,-1,crossing_found,Japan,domestic_PIs,161.33581841546953,50.47533632286996
r,0.010541025448219443,0.001,1.0541025448219444e-05,56.41301453190373,False,1,no_crossing_in_scanned_range,Japan,domestic_PIs,161.33581841546953,50.47533632286996
I0,1.1887073925766292,0.44759695112788656,0.5320618047004789,50.47533632286996,True,1,crossing_found,Japan,domestic_PIs,161.33581841546953,50.47533632286996
alpha,0.2202926399970532,20.0,4.405852799941064,243.74557266988114,False,-1,no_crossing_in_scanned_range,United Kingdom of Great Britain and Northern Ireland,domestic_active,311.469378137656,83.6094674556213
beta,0.00870113769896298,0.001,8.70113769896298e-06,87.19948131616357,False,1,no_crossing_in_scanned_range,United Kingdom of Great Britain and Northern Ireland,domestic_active,311.469378137656,83.6094674556213
h_D,0.11453634148426937,0.001,0.00011453634148426937,237.52789175722538,False,1,no_crossing_in_scanned_range,United Kingdom of Great Britain and Northern Ireland,domestic_active,311.469378137656,83.6094674556213
h_A,0.2239699336535069,0.001,0.0002239699336535069,205.9577786137567,False,1,no_crossing_in_scanned_range,United Kingdom of Great Britain and Northern Ireland,domestic_active,311.469378137656,83.6094674556213
p_D,0.09241962407465937,0.001,9.241962407465937e-05,200.94569983982416,False,1,no_crossing_in_scanned_range,United Kingdom of Great Britain and Northern Ireland,domestic_active,311.469378137656,83.6094674556213
p_A,0.040409053571354374,0.001,4.0409053571354376e-05,306.173991336897,False,1,no_crossing_in_scanned_range,United Kingdom of Great Britain and Northern Ireland,domestic_active,311.469378137656,83.6094674556213
d,0.0038329373048306354,2.0257061248837864,0.007764404574690971,83.6094674556213,True,-1,crossing_found,United Kingdom of Great Britain and Northern Ireland,domestic_active,311.469378137656,83.6094674556213
r,0.002499693085837862,0.001,2.499693085837862e-06,155.81259536960718,False,1,no_crossing_in_scanned_range,United Kingdom of Great Britain and Northern Ireland,domestic_active,311.469378137656,83.6094674556213
I0,0.749707723837914,0.26843559375095144,0.20124823798810476,83.6094674556213,True,1,crossing_found,United Kingdom of Great Britain and Northern Ireland,domestic_active,311.469378137656,83.6094674556213
alpha,0.2202926399970532,20.0,4.405852799941064,240.85920832945482,False,-1,no_crossing_in_scanned_range,United Kingdom of Great Britain and Northern Ireland,domestic_PIs,311.469378137656,83.6094674556213
beta,0.00870113769896298,0.006682008860668984,5.814107920237157e-05,83.6094674556213,True,1,crossing_found,United Kingdom of Great Britain and Northern Ireland,domestic_PIs,311.469378137656,83.6094674556213
h_D,0.11453634148426937,0.001,0.00011453634148426937,229.22097743110427,False,1,no_crossing_in_scanned_range,United Kingdom of Great Britain and Northern Ireland,domestic_PIs,311.469378137656,83.6094674556213
h_A,0.2239699336535069,0.001,0.0002239699336535069,191.63345988489772,False,1,no_crossing_in_scanned_range,United Kingdom of Great Britain and Northern Ireland,domestic_PIs,311.469378137656,83.6094674556213
p_D,0.09241962407465937,0.001,9.241962407465937e-05,87.06911950252957,False,1,no_crossing_in_scanned_range,United Kingdom of Great Britain and Northern Ireland,domestic_PIs,311.469378137656,83.6094674556213
p_A,0.040409053571354374,0.001,4.0409053571354376e-05,289.7218479372312,False,1,no_crossing_in_scanned_range,United Kingdom of Great Britain and Northern Ireland,domestic_PIs,311.469378137656,83.6094674556213
d,0.0038329373048306354,1.9242381857539212,0.007375484325555826,83.6094674556213,True,-1,crossing_found,United Kingdom of Great Britain and Northern Ireland,domestic_PIs,311.469378137656,83.6094674556213
r,0.002499693085837862,0.001,2.499693085837862e-06,150.03497218423283,False,1,no_crossing_in_scanned_range,United Kingdom of Great Britain and Northern Ireland,domestic_PIs,311.469378137656,83.6094674556213
I0,0.749707723837914,0.2787726484233167,0.20899800771771182,83.6094674556213,True,1,crossing_found,United Kingdom of Great Britain and Northern Ireland,domestic_PIs,311.469378137656,83.6094674556213
alpha,0.06757751801802737,20.0,1.3515503603605474,281.9230124846698,False,-1,no_crossing_in_scanned_range,United States of America,domestic_active,581.4699643125468,132.49329758713137
beta,0.0068992871486951435,0.001,6.8992871486951436e-06,468.73897339274583,False,1,no_crossing_in_scanned_range,United States of America,domestic_active,581.4699643125468,132.49329758713137
h_D,0.2835854426647956,0.001,0.0002835854426647956,235.82800959344715,False,1,no_crossing_in_scanned_range,United States of America,domestic_active,581.4699643125468,132.49329758713137
h_A,0.3385062751377763,0.001,0.0003385062751377763,563.4398786241799,False,1,no_crossing_in_scanned_range,United States of America,domestic_active,581.4699643125468,132.49329758713137
p_D,0.05406201441442192,0.001,5.406201441442192e-05,304.2350994447944,False,1,no_crossing_in_scanned_range,United States of America,domestic_active,581.4699643125468,132.49329758713137
p_A,0.034055041584399384,0.001,3.405504158439939e-05,576.1216028373817,False,1,no_crossing_in_scanned_range,United States of America,domestic_active,581.4699643125468,132.49329758713137
d,0.007041761424396883,2.501556088382687,0.017615361164138362,132.49329758713137,True,-1,crossing_found,United States of America,domestic_active,581.4699643125468,132.49329758713137
r,0.004456605125824353,0.001,4.456605125824353e-06,290.8804223725004,False,1,no_crossing_in_scanned_range,United States of America,domestic_active,581.4699643125468,132.49329758713137
I0,2.2638090739541012,0.22785922871145023,0.5158297895411639,132.49329758713137,True,1,crossing_found,United States of America,domestic_active,581.4699643125468,132.49329758713137
alpha,0.06757751801802737,20.0,1.3515503603605474,263.42300159379795,False,-1,no_crossing_in_scanned_range,United States of America,domestic_PIs,581.4699643125468,132.49329758713137
beta,0.0068992871486951435,0.001,6.8992871486951436e-06,404.6839870866323,False,1,no_crossing_in_scanned_range,United States of America,domestic_PIs,581.4699643125468,132.49329758713137
h_D,0.2835854426647956,0.001,0.0002835854426647956,187.10531691792303,False,1,no_crossing_in_scanned_range,United States of America,domestic_PIs,581.4699643125468,132.49329758713137
h_A,0.3385062751377763,0.001,0.0003385062751377763,486.5871615540519,False,1,no_crossing_in_scanned_range,United States of America,domestic_PIs,581.4699643125468,132.49329758713137
p_D,0.05406201441442192,0.061433067399108005,0.0033211953752527302,132.49329758713137,True,1,crossing_found,United States of America,domestic_PIs,581.4699643125468,132.49329758713137
p_A,0.034055041584399384,0.001,3.405504158439939e-05,498.62260030321966,False,1,no_crossing_in_scanned_range,United States of America,domestic_PIs,581.4699643125468,132.49329758713137
d,0.007041761424396883,2.040904070567839,0.014371559555019182,132.49329758713137,True,-1,crossing_found,United States of America,domestic_PIs,581.4699643125468,132.49329758713137
r,0.004456605125824353,0.001,4.456605125824353e-06,254.1106381136025,False,1,no_crossing_in_scanned_range,United States of America,domestic_PIs,581.4699643125468,132.49329758713137
I0,2.2638090739541012,0.2608304366203977,0.5904703091846664,132.49329758713137,True,1,crossing_found,United States of America,domestic_PIs,581.4699643125468,132.49329758713137
