Variable,OR,95% CI lower,95% CI upper,P-value
placenta_previa,9.153285470267955,6.129993068737152,13.667655731538801,2.647291070322767e-27
手術時間_min,1.0457363293925377,1.035702049403351,1.055867825347416,9.823748575442566e-20
emergency,0.43180488975234926,0.27775181700537704,0.6713024052347742,0.00019131747390072653
prior_cs,0.4978497539757065,0.3288937198970607,0.75360021350133,0.0009757751294929252
epidural,1.7129400138481803,1.2035733889386224,2.437876674582936,0.002798715899862612
年齢(歳),1.0340196948093143,0.9996931331205487,1.0695249310316284,0.052119399588223224
GA_weeks,0.9393162859018981,0.880395445027507,1.0021804291967564,0.05821618400548457
HDP,0.804176457692144,0.35347666112114007,1.829540239106915,0.6033119073847228
BMI,1.0014120142151124,0.9894799258816047,1.0134879909977685,0.8175358370223514
